date,anchor - powdered milk_avg_retail_price,anchor - powdered milk_avg_wholesale_price,condensed milk - bluecross (1 carton)_avg_retail_price,condensed milk - bluecross (1 carton)_avg_wholesale_price,condensed milk - danish (1 carton)_avg_retail_price,condensed milk - danish (1 carton)_avg_wholesale_price,condensed milk - goalini (1 carton)_avg_retail_price,condensed milk - goalini (1 carton)_avg_wholesale_price,cow milk (liquid)_avg_retail_price,cow milk (liquid)_avg_wholesale_price,dano - powdered milk_avg_retail_price,dano - powdered milk_avg_wholesale_price,ghee (local)_avg_retail_price,ghee (local)_avg_wholesale_price,milk powder (bag)_avg_retail_price,milk powder (bag)_avg_wholesale_price,milkvita (liquid)_avg_retail_price,milkvita (liquid)_avg_wholesale_price,redcow - powdered milk_avg_retail_price,redcow - powdered milk_avg_wholesale_price
2013-11-05,,,,,55.0,,,,50.0,5000.0,2100.0,12420.0,625.0,,,,,,,
2013-11-06,,,55.5,,53.5,2515.0,53.5,2503.0,54.5,4913.0,1278.0,10080.0,688.5,,587.5,,59.5,,966.0,
2013-11-07,,,,,55.0,,,,54.0,5000.0,1692.5,12420.0,625.0,,,,,,1285.0,
2013-11-08,,,,,,,,,,,,,,,,,,,,
2013-11-09,,,,,,,,,,,,,,,,,,,,
2013-11-10,,,,,55.0,,,,50.0,5000.0,2100.0,12420.0,625.0,,,,,,,
2013-11-11,,,,,55.0,,,,54.0,5000.0,1692.5,12420.0,625.0,,,,,,1285.0,
2013-11-12,,,,,55.0,,,,54.0,5000.0,1695.0,12420.0,625.0,,,,,,1285.0,
2013-11-13,,,55.5,,53.5,2515.0,53.5,2503.0,55.0,4800.0,1279.0,10080.0,688.5,,587.5,,66.0,,1045.5,
2013-11-14,,,,,55.0,,,,54.0,5000.0,1695.0,9990.0,625.0,,,,,,1285.0,7520.0
2013-11-15,,,,,,,,,,,,,,,,,,,,
2013-11-16,,,,,,,,,,,,,,,,,,,,
2013-11-17,,,,,55.0,,,,50.0,5000.0,2100.0,12420.0,625.0,,,,,,,
2013-11-18,,,,,55.0,,,,54.0,5000.0,1695.0,9990.0,625.0,,,,,,1285.0,7520.0
2013-11-19,,,,,55.0,,,,54.0,5000.0,1700.0,9990.0,625.0,,,,,,1285.0,7520.0
2013-11-20,,,,,53.5,2510.0,52.5,2516.0,53.5,5000.0,1272.5,7110.0,688.5,,587.5,,60.5,,966.0,7520.0
2013-11-21,,,,,55.0,,,,50.0,5000.0,2100.0,9990.0,625.0,,,,,,,7520.0
2013-11-22,,,,,,,,,,,,,,,,,,,,
2013-11-23,,,,,,,,,,,,,,,,,,,,
2013-11-24,,,,,55.0,,,,50.0,5000.0,2100.0,12420.0,625.0,,,,,,,
2013-11-25,,,,,,,,,50.0,5000.0,2100.0,12420.0,,,,,,,,
2013-11-26,,,,,,,,,50.0,5000.0,2100.0,12420.0,,,,,,,,
2013-11-27,,,,,53.5,2540.0,52.5,2538.0,53.0,4740.0,1125.5,7230.0,750.0,,600.0,,60.5,,743.5,7535.0
2013-11-28,,,,,,,,,54.0,5000.0,1382.5,10170.0,,,,,,,642.5,7535.0
2013-11-29,,,,,,,,,,,,,,,,,,,,
2013-11-30,,,,,,,,,,,,,,,,,,,,
2013-12-01,,,,,,,,,50.0,5000.0,2100.0,12420.0,,,,,,,,
2013-12-02,,,,,,,,,50.0,5000.0,2100.0,12420.0,,,,,,,,
2013-12-03,,,,,,,,,50.0,5000.0,2100.0,12420.0,,,,,,,,
2013-12-04,,,,,53.5,2519.0,53.5,2507.0,53.5,4586.0,1142.5,4545.0,730.0,,585.0,,59.5,,794.0,
2013-12-05,,,,,,,,,54.0,5000.0,1382.5,10170.0,,,,,,,642.5,7535.0
2013-12-06,,,,,,,,,,,,,,,,,,,,
2013-12-07,,,,,,,,,,,,,,,,,,,,
2013-12-08,,,,,,,,,54.0,5000.0,1382.5,10170.0,,,,,,,642.5,7535.0
2013-12-09,,,,,,,,,54.5,5500.0,1382.5,10170.0,,,,,,,642.5,7535.0
2013-12-10,,,,,,,,,54.5,5500.0,1387.5,10170.0,,,,,,,655.0,7535.0
2013-12-11,,,,,53.5,2516.0,53.5,2505.0,54.5,4700.0,1205.0,7388.0,730.0,,585.0,,59.5,,747.5,7680.0
2013-12-12,,,,,,,,,54.5,5500.0,1391.5,10182.0,,,,,,,655.0,7680.0
2013-12-13,,,,,,,,,,,,,,,,,,,,
2013-12-14,,,,,,,,,,,,,,,,,,,,
2013-12-15,,,,,,,,,51.5,5500.0,2100.0,12420.0,,,,,,,,
2013-12-16,,,,,,,,,,,,,,,,,,,,
2013-12-17,,,,,,,,,54.5,5500.0,1391.5,7944.0,,,,,,,655.0,7680.0
2013-12-18,,,54.0,,53.5,2473.0,53.5,2455.0,54.0,4588.0,1183.5,7842.0,730.0,,608.5,,277.5,,1063.5,7680.0
2013-12-19,,,,,49.0,,49.0,,48.5,,747.5,7944.0,750.0,,,,,,461.5,7680.0
2013-12-20,,,,,,,,,,,,,,,,,,,,
2013-12-21,,,,,,,,,,,,,,,,,,,,
2013-12-22,,,,,49.0,,49.0,,51.5,5500.0,1013.0,10218.0,750.0,,,,,,463.0,7740.0
2013-12-23,,,,,49.0,,49.0,,51.5,5500.0,1013.0,10218.0,750.0,,,,,,463.0,7740.0
2013-12-24,,,,,52.0,2550.0,52.0,2545.0,51.0,4967.0,1081.5,10218.0,750.0,,,,,,464.0,7740.0
2013-12-25,,,54.0,,54.0,2530.0,54.0,2530.0,53.5,5000.0,1727.5,,690.0,,575.0,,62.0,,2050.0,
2013-12-26,,6600.0,,,52.0,2523.0,49.0,2520.0,50.5,4575.0,1105.0,9145.0,750.0,900.0,,,,,464.0,7170.0
2013-12-27,,,,,,,,,,,,,,,,,,,,
2013-12-28,,,,,,,,,,,,,,,,,,,,
2013-12-29,,,,,49.0,,49.0,,48.0,5500.0,1183.0,12420.0,750.0,,,,,,267.5,
2013-12-30,,,,,49.0,,49.0,,49.5,5500.0,1183.0,12420.0,750.0,,,,,,267.5,
2013-12-31,,,,,49.0,,49.0,,51.5,5500.0,1016.5,10218.0,750.0,,,,,,464.0,7740.0
2014-01-01,,6600.0,54.0,2540.0,53.5,2509.0,53.5,2443.0,56.0,4636.0,1237.5,8703.0,730.0,900.0,590.0,,62.0,,992.5,7170.0
2014-01-02,,,,2540.0,52.0,2500.0,52.5,2500.0,55.0,5500.0,1052.0,9512.0,750.0,,595.0,,,,464.0,7740.0
2014-01-03,,,,,,,,,,,,,,,,,,,,
2014-01-04,,,,,,,,,,,,,,,,,,,,
2014-01-05,,,,,,2700.0,54.5,,41.0,,,,,,,,,,,
2014-01-06,,,,2540.0,52.0,2567.0,52.5,2500.0,55.0,5500.0,1173.5,10260.0,750.0,,595.0,,,,464.0,
2014-01-07,,,,2540.0,52.0,2567.0,52.5,2500.0,55.0,5500.0,1173.5,10260.0,750.0,,595.0,,,,464.0,
2014-01-08,,6500.0,54.0,2540.0,53.5,2255.0,53.5,2181.0,55.0,4321.0,1318.5,8896.0,730.0,950.0,590.0,,62.0,,992.5,6600.0
2014-01-09,,,,2540.0,52.0,2500.0,52.5,2500.0,54.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-01-10,,,,,,,,,,,,,,,,,,,,
2014-01-11,,,,,,,,,,,,,,,,,,,,
2014-01-12,,,,2540.0,54.5,2617.0,54.5,2550.0,55.5,5500.0,1523.0,10260.0,,,595.0,,,,,
2014-01-13,,,,2540.0,53.5,2613.0,53.5,2525.0,56.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-01-14,,,,,,,,,,,,,,,,,,,,
2014-01-15,,6500.0,54.0,2540.0,54.5,2227.0,53.5,2205.0,55.5,4297.0,1397.5,8896.0,730.0,950.0,590.0,,62.0,,1159.0,6600.0
2014-01-16,,,,2540.0,53.5,2613.0,53.5,2525.0,58.0,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-01-17,,,,,,,,,,,,,,,,,,,,
2014-01-18,,,,,,,,,,,,,,,,,,,,
2014-01-19,,,,2540.0,53.5,2585.0,53.5,2525.0,56.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-01-20,,,,2540.0,53.5,2550.0,53.5,2525.0,56.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-01-21,,,,2540.0,53.5,2585.0,53.5,2525.0,56.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-01-22,,6500.0,54.0,2540.0,54.5,2287.0,53.5,2214.0,55.5,4306.0,1397.5,8896.0,730.0,950.0,590.0,,62.0,,1159.0,6600.0
2014-01-23,,,,2540.0,53.5,2585.0,53.5,2525.0,56.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-01-24,,,,,,,,,,,,,,,,,,,,
2014-01-25,,,,,,,,,,,,,,,,,,,,
2014-01-26,,,,2540.0,53.5,2600.0,54.5,2550.0,58.0,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-01-27,,,,2540.0,52.0,2600.0,54.0,2600.0,54.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-01-28,,,,2540.0,53.5,2600.0,54.5,2550.0,56.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-01-29,,6500.0,54.0,2540.0,54.5,2576.0,54.5,2570.0,56.0,4730.0,1394.0,8721.0,730.0,950.0,590.0,,61.5,,1268.5,7210.0
2014-01-30,,,,2540.0,52.0,2600.0,54.0,2600.0,53.0,5500.0,1311.0,9520.0,750.0,,595.0,,,,849.0,7820.0
2014-01-31,,,,,,,,,,,,,,,,,,,,
2014-02-01,,,,,,,,,,,,,,,,,,,,
2014-02-02,,,,2540.0,53.5,2613.0,54.5,2525.0,55.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-02-03,,,,2540.0,53.5,2613.0,54.5,2525.0,55.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-02-04,,,,2540.0,53.5,2583.0,54.5,2525.0,55.5,5500.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-02-05,,6500.0,54.0,2540.0,54.0,2579.0,54.5,2574.0,55.5,4556.0,1388.5,8711.0,730.0,80000.0,590.0,,61.5,,1243.5,7135.0
2014-02-06,,,,2540.0,51.5,2617.0,52.0,2550.0,54.5,5350.0,1271.0,10260.0,750.0,,595.0,,,,267.5,
2014-02-07,,,,,,,,,,,,,,,,,,,,
2014-02-08,,,,,,,,,,,,,,,,,,,,
2014-02-09,,,,2540.0,53.5,2617.0,52.5,2500.0,54.0,5500.0,1256.5,10260.0,750.0,,,,,,267.5,
2014-02-10,,,,2540.0,53.5,2613.0,54.5,2525.0,55.5,5500.0,1285.0,9520.0,750.0,,595.0,,,,799.0,7820.0
2014-02-11,,,,2540.0,53.5,2613.0,54.5,2525.0,56.0,5500.0,1285.0,9520.0,750.0,,595.0,,,,799.0,7820.0
2014-02-12,,6500.0,60.0,2540.0,54.5,2564.0,54.5,2560.0,55.0,4744.0,1533.0,9157.0,720.0,80000.0,590.0,,61.5,,1687.5,6450.0
2014-02-13,,,,2540.0,53.5,2575.0,54.5,2500.0,54.0,5500.0,1256.5,10260.0,750.0,,,,60.0,,267.5,
2014-02-14,,,,,,,,,,,,,,,,,,,,
2014-02-15,,,,,,,,,,,,,,,,,,,,
2014-02-16,,,,2540.0,53.5,2613.0,54.5,2525.0,55.0,5500.0,1271.0,10260.0,750.0,,595.0,,60.0,,267.5,
2014-02-17,,,,,53.5,2633.0,54.0,2525.0,55.0,,1231.5,12420.0,750.0,,595.0,,60.0,,267.5,
2014-02-18,,,,,53.5,2633.0,54.0,2525.0,55.0,,1270.0,10260.0,750.0,,595.0,,60.0,,267.5,
2014-02-19,,6500.0,60.0,,54.5,2562.0,54.5,2542.0,55.5,4379.0,1394.5,8867.0,730.0,82000.0,590.0,,60.5,,1214.5,6600.0
2014-02-20,,,,2540.0,52.0,2628.0,54.0,2579.0,52.5,5250.0,1242.5,12420.0,750.0,,595.0,,,,267.5,
2014-02-21,,,,,,,,,,,,,,,,,,,,
2014-02-22,,,,,,,,,,,,,,,,,,,,
2014-02-23,,,,2540.0,53.5,2613.0,54.5,2525.0,55.0,5500.0,1271.0,10260.0,750.0,,626.5,,60.0,,267.5,
2014-02-24,,,,2540.0,53.5,2613.0,54.5,2525.0,57.0,5500.0,1285.0,9520.0,750.0,,626.5,,60.0,,799.0,7820.0
2014-02-25,,,,2540.0,53.5,2613.0,54.5,2525.0,55.0,5500.0,1285.0,9520.0,750.0,,626.5,,60.0,,799.0,7820.0
2014-02-26,,,60.0,2540.0,54.5,2574.0,54.5,2585.0,56.5,4829.0,1382.5,9522.0,730.0,,600.5,,60.5,,1214.5,
2014-02-27,,,,2540.0,54.5,2575.0,57.0,2550.0,57.0,5500.0,1523.0,10260.0,,,595.0,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,,,,,,,,
2014-03-02,,,,2540.0,53.5,2613.0,54.5,2525.0,55.5,5500.0,1271.0,10260.0,750.0,,617.5,,60.0,,267.5,
2014-03-03,,,,2540.0,54.0,2625.0,54.0,,52.0,5500.0,1276.0,9520.0,750.0,,600.0,,,,799.0,7820.0
2014-03-04,,,,2540.0,54.0,2617.0,54.0,2550.0,54.0,5500.0,1285.0,9520.0,750.0,,597.5,,,,799.0,7820.0
2014-03-05,,6500.0,60.0,2540.0,54.5,2553.0,54.5,2568.0,54.5,4572.0,1380.0,8701.0,730.0,82000.0,582.0,,61.0,,1243.5,7210.0
2014-03-06,,,,2540.0,55.0,2613.0,54.5,2525.0,55.5,5500.0,1271.0,10260.0,750.0,,617.5,,60.0,,267.5,
2014-03-07,,,,,,,,,,,,,,,,,,,,
2014-03-08,,,,,,,,,,,,,,,,,,,,
2014-03-09,,,,2540.0,55.0,2613.0,54.5,2525.0,56.5,5500.0,1271.0,10260.0,750.0,,617.5,,60.0,,267.5,
2014-03-10,,,,2540.0,52.0,2617.0,52.0,2550.0,54.5,5500.0,1285.0,9540.0,750.0,,597.5,,,,799.0,7820.0
2014-03-11,,,,2540.0,55.0,2613.0,54.5,2525.0,56.5,5500.0,1064.0,8100.0,750.0,,617.5,,60.0,,267.5,
2014-03-12,,6500.0,60.0,2540.0,54.5,2279.0,54.5,2137.0,56.5,4258.0,1392.0,8867.0,730.0,82000.0,600.5,60.0,60.5,,1213.5,6600.0
2014-03-13,,,,2540.0,55.0,1736.0,54.0,1303.0,58.5,3690.0,1271.0,10260.0,750.0,,617.5,60.0,60.0,,265.0,
2014-03-14,,,,,,,,,,,,,,,,,,,,
2014-03-15,,,,,49.0,,49.0,,45.0,,265.0,,750.0,,,,,,265.0,
2014-03-16,,,,2540.0,55.0,2583.0,54.0,2525.0,57.0,5500.0,1271.0,10260.0,750.0,,617.5,,60.0,,265.0,
2014-03-17,,,,,,,,,,,,,,,,,,,,
2014-03-18,,,,2540.0,55.0,2613.0,54.0,2525.0,57.0,5500.0,1271.0,10260.0,750.0,,617.5,,60.0,,265.0,
2014-03-19,,6500.0,60.0,2540.0,54.5,2244.0,54.5,2163.0,56.5,4332.0,1388.5,8713.0,730.0,82000.0,600.5,60.0,60.5,,1242.5,7210.0
2014-03-20,,,,2540.0,475.0,2598.0,548.5,2523.0,56.5,5500.0,1285.0,9540.0,750.0,,617.5,,60.0,,798.0,7820.0
2014-03-21,,,,,,,,,,,,,,,,,,,,
2014-03-22,,,,,,,,,,,,,,,,,,,,
2014-03-23,,,,,,,,,,,,,,,,,,,,
2014-03-24,,,,,,,,,,,,,,,,,,,,
2014-03-25,,,,,,,,,,,,,,,,,,,,
2014-03-26,,,,,,,,,,,,,,,,,,,,
2014-03-27,,6640.0,,2544.0,335.0,2254.0,363.5,1991.0,59.0,4395.0,1300.5,7408.0,720.0,,611.0,60.0,60.0,,973.0,7250.0
2014-03-28,,,,,,,,,,,,,,,,,,,,
2014-03-29,,,,,,,,,,,,,,,,,,,,
2014-03-30,,,,2544.0,415.0,2613.0,466.5,2525.0,57.5,5500.0,1300.5,7485.0,750.0,,611.0,,60.0,,973.0,7820.0
2014-03-31,,,,2544.0,475.5,2583.0,548.5,2525.0,59.0,5500.0,1273.0,7280.0,750.0,,611.0,,60.0,,798.0,7820.0
2014-04-01,,,,2544.0,475.5,2613.0,548.5,2525.0,57.5,5500.0,1292.0,7485.0,750.0,,611.0,,60.0,,798.0,7820.0
2014-04-02,,6640.0,60.0,,265.5,2336.0,302.0,2240.0,56.5,4279.0,1402.0,8824.0,750.0,,595.5,60.0,60.5,,1215.0,7250.0
2014-04-03,,,,,893.0,1726.0,1287.0,1705.0,56.5,2785.0,1287.0,9580.0,750.0,,587.5,60.0,,,798.0,7820.0
2014-04-04,,,,,,,,,,,,,,,,,,,,
2014-04-05,,,,,49.0,,49.0,,55.0,,265.0,,750.0,,,,,,265.0,
2014-04-06,,,,,559.0,2605.0,672.0,2520.0,57.5,5500.0,1287.0,9580.0,750.0,,611.0,,60.0,,798.0,7820.0
2014-04-07,,,,,559.0,2607.0,672.0,2530.0,57.5,5500.0,1288.0,9580.0,750.0,,611.0,,60.0,,798.0,7820.0
2014-04-08,,,,,559.0,2615.0,672.0,2669.0,57.5,5500.0,1288.0,9580.0,750.0,,611.0,660.0,60.0,,798.0,7820.0
2014-04-09,,6640.0,60.0,,249.0,2596.0,279.5,2667.0,56.5,4700.0,1408.5,9035.0,750.0,,595.5,660.0,60.5,,1244.0,7250.0
2014-04-10,,,,,559.0,2620.0,672.0,2748.0,59.5,5500.0,1288.0,9580.0,750.0,,611.0,660.0,60.0,,798.0,7820.0
2014-04-11,,,,,,,,,,,,,,,,,,,,
2014-04-12,,,,,,,,,,,,,,,,,,,,
2014-04-13,,,,,559.0,2612.0,672.0,2669.0,56.0,5500.0,1288.0,9580.0,750.0,,611.0,660.0,60.0,,798.0,7820.0
2014-04-14,,,,,,,,,,,,,,,,,,,,
2014-04-15,,,,,559.0,2612.0,672.0,2669.0,57.5,5500.0,1288.0,9580.0,750.0,,611.0,660.0,60.0,,798.0,7820.0
2014-04-16,,6640.0,60.0,,444.0,2572.0,510.5,2596.0,56.0,5178.0,1535.0,9035.0,730.0,,595.5,,61.5,,1570.0,7250.0
2014-04-17,,,,,686.5,2507.0,879.0,2453.0,56.0,5500.0,1492.0,9580.0,,,611.0,,60.0,,1330.0,7820.0
2014-04-18,,,,,,,,,,,,,,,,,,,,
2014-04-19,,,,,,,,,,,,,,,,,,,,
2014-04-20,,,,,686.5,2579.0,879.0,2475.0,56.0,5500.0,1595.0,10460.0,,,611.0,,60.0,,1330.0,7820.0
2014-04-21,,,,,686.5,2579.0,879.0,2475.0,56.0,5500.0,1558.0,9673.0,,,617.5,,60.0,,1330.0,7810.0
2014-04-22,,,,,896.0,2644.0,1292.0,2550.0,55.0,5500.0,1620.0,10073.0,,,597.5,,,,1330.0,7810.0
2014-04-23,,8400.0,60.0,,289.5,2598.0,336.0,2611.0,56.5,5033.0,1675.5,9705.0,730.0,,600.5,,61.5,,1690.0,8300.0
2014-04-24,,,,,699.0,2525.0,896.0,2475.0,57.5,5500.0,1708.0,10860.0,,,617.5,,60.0,,,
2014-04-25,,,,,,,,,,,,,,,,,,,,
2014-04-26,,,,,,,,,,,,,,,,,,,,
2014-04-27,,,,,699.0,2629.0,897.0,2575.0,57.5,5850.0,1620.0,10073.0,,,597.5,,,,1330.0,7810.0
2014-04-28,,,,,699.5,2568.0,686.0,2517.0,59.0,5850.0,1620.0,10073.0,,,617.5,,60.0,,1330.0,7810.0
2014-04-29,,,,,699.5,2538.0,686.0,2517.0,59.0,5850.0,1620.0,10073.0,,,617.5,,60.0,,1330.0,7810.0
2014-04-30,,8400.0,60.0,,270.5,2610.0,308.0,2624.0,57.0,5300.0,1629.5,9464.0,730.0,85000.0,595.5,,62.5,,1570.0,8055.0
2014-05-01,,,,,,,,,,,,,,,,,,,,
2014-05-02,,,,,,,,,,,,,,,,,,,,
2014-05-03,,,,,,,,,,,,,,,,,,,,
2014-05-04,,8400.0,,,914.0,2560.0,896.0,2475.0,58.0,5500.0,1620.0,9730.0,,85000.0,617.5,,60.0,,1330.0,8055.0
2014-05-05,,8400.0,,,914.0,2620.0,897.0,2625.0,57.5,5850.0,1620.0,9730.0,,85000.0,597.5,,,,1330.0,8055.0
2014-05-06,,,,,698.0,2620.0,685.0,2625.0,57.5,5850.0,1349.0,10073.0,750.0,,597.5,,,,798.0,7810.0
2014-05-07,,8400.0,60.0,,253.5,2625.0,285.0,2624.0,56.0,5300.0,1461.0,9464.0,736.5,85000.0,595.5,,61.5,,1244.0,8055.0
2014-05-08,,,,,697.0,2644.0,684.0,2550.0,55.5,5500.0,1474.5,10073.0,750.0,,582.0,,64.0,,1215.0,7810.0
2014-05-09,,,,,,,,,,,,,,,,,,,,
2014-05-10,,,,,,,,,,,,,,,,,,,,
2014-05-11,,,,,569.5,2607.0,559.0,2550.0,57.0,5850.0,1347.5,10860.0,750.0,,617.5,,60.0,,265.0,
2014-05-12,,,,,569.5,2659.0,559.0,2625.0,57.0,5850.0,1347.5,10860.0,750.0,,617.5,,60.0,,265.0,
2014-05-13,,,,,,,,,,,,,,,,,,,,
2014-05-14,,8400.0,60.0,,253.5,2625.0,285.0,2624.0,56.0,5311.0,1463.5,9705.0,736.5,85000.0,600.5,,61.5,,1251.5,8300.0
2014-05-15,,,,,484.0,2607.0,559.0,2550.0,57.0,5850.0,1347.5,10860.0,750.0,,617.5,,60.0,,265.0,
2014-05-16,,,,,,,,,,,,,,,,,,,,
2014-05-17,,,,,,,,,,,,,,,,,,,,
2014-05-18,,,,,484.0,2607.0,559.0,2550.0,57.0,5850.0,1363.0,10060.0,750.0,,617.5,,60.0,,803.0,7820.0
2014-05-19,,,,,,,,,,,,,,,,,,,,
2014-05-20,,,,,484.0,2607.0,559.0,2550.0,57.0,5850.0,1347.5,10860.0,750.0,,617.5,,60.0,,265.0,
2014-05-21,,8400.0,60.0,,270.5,2644.0,308.0,2661.0,55.5,5311.0,1372.5,9711.0,736.5,88000.0,617.5,,61.0,,985.0,8300.0
2014-05-22,,,,,484.0,2607.0,559.0,2550.0,56.5,5850.0,1347.5,10860.0,750.0,,617.5,,60.0,,265.0,
2014-05-23,,,,,,,,,,,,,,,,,,,,
2014-05-24,,,,,58.5,,58.5,,,,,,,,,,,,,
2014-05-25,,,,,423.0,2608.0,559.0,2550.0,57.0,5850.0,1347.5,10860.0,750.0,,617.5,,60.0,,265.0,
2014-05-26,,,,,484.0,2580.0,684.0,2475.0,56.5,5500.0,1347.5,10860.0,750.0,,617.5,,60.0,,265.0,
2014-05-27,,,,,484.0,2660.0,685.0,2625.0,56.5,5850.0,1347.5,10860.0,750.0,,597.5,,,,265.0,
2014-05-28,,8400.0,60.0,,254.5,2625.0,285.0,2624.0,57.5,5311.0,1463.5,9711.0,730.0,88000.0,605.5,,62.0,,1260.0,8300.0
2014-05-29,,,,,423.0,2620.0,559.0,2567.0,57.0,5850.0,1347.5,10860.0,750.0,,617.5,,60.0,,265.0,
2014-05-30,,,,,,,,,,,,,,,,,,,,
2014-05-31,,,,,,,,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,,,,,,,,
2014-06-02,,,,,56.0,2570.0,54.0,2400.0,54.5,5500.0,1333.5,10860.0,750.0,,631.5,,60.0,,265.0,
2014-06-03,,,,,56.0,2570.0,54.0,2400.0,55.5,5500.0,1178.0,10052.0,750.0,,631.5,,60.0,,472.5,7980.0
2014-06-04,,8400.0,60.0,,290.0,2631.0,371.0,2647.0,55.5,5313.0,1459.5,9456.0,736.5,88000.0,590.0,,63.0,,1279.0,8140.0
2014-06-05,,,,,56.0,2690.0,54.0,,56.0,5000.0,1025.0,8268.0,750.0,,631.5,,60.0,,810.5,7980.0
2014-06-06,,,,,,,,,58.5,,1385.0,8100.0,,,605.0,,,,,
2014-06-07,,,,,,,,,52.5,,,,,,605.0,,,,,
2014-06-08,,,,,484.0,2597.0,684.0,2500.0,56.5,5500.0,1347.5,10860.0,750.0,,625.5,,60.0,,265.0,
2014-06-09,,,,,484.0,2597.0,684.0,2500.0,56.5,5500.0,1347.5,10860.0,750.0,,625.5,,60.0,,265.0,
2014-06-10,,,,,569.5,2670.0,894.0,2600.0,55.5,5750.0,1347.5,10860.0,750.0,,610.0,,,,265.0,
2014-06-11,,8400.0,60.0,,270.5,2617.0,336.0,2611.0,55.5,5256.0,1463.5,9711.0,736.5,88000.0,622.0,,62.0,,1237.0,8300.0
2014-06-12,,,,,56.0,2605.0,54.0,2400.0,55.5,5750.0,1343.5,10860.0,750.0,,631.5,,60.0,,813.0,
2014-06-13,,,,,,,,,,,,,,,,,,,,
2014-06-14,,,,,,,,,,,,,,,,,,,,
2014-06-15,,,,,,,,,,,,,,,,,,,,
2014-06-16,,,,,698.0,2650.0,894.0,2600.0,55.0,5750.0,1335.0,10860.0,750.0,,610.0,,,,265.0,
2014-06-17,,,,,569.5,2670.0,894.0,2600.0,55.5,5750.0,1347.5,10860.0,750.0,,610.0,,,,265.0,
2014-06-18,,8400.0,60.0,,270.5,2617.0,336.0,2611.0,55.0,5289.0,1480.0,10248.0,736.5,88000.0,622.0,,62.0,,1274.0,8300.0
2014-06-19,,,,,569.5,2672.0,894.0,2600.0,54.5,5500.0,1345.0,13620.0,750.0,,610.0,,,,815.5,
2014-06-20,,,,,,,,,,,,,,,,,,,,
2014-06-21,,,,,,,,,,,,,,,,,,,,
2014-06-22,,,,,569.5,2672.0,894.0,2600.0,54.5,5500.0,1361.0,11028.0,750.0,,610.0,,,,995.0,7980.0
2014-06-23,,,,,569.5,2672.0,894.0,2600.0,54.5,5500.0,1365.0,11028.0,750.0,,610.0,,,,995.0,7980.0
2014-06-24,,,,,484.0,2616.0,684.0,2500.0,55.5,5500.0,1365.0,11028.0,750.0,,641.0,,60.0,,995.0,7980.0
2014-06-25,,8400.0,60.0,,270.5,2617.0,336.0,2611.0,55.5,5200.0,1475.5,9795.0,736.5,88000.0,633.5,,62.5,,1291.0,8140.0
2014-06-26,,,,,569.5,2592.0,684.0,2500.0,54.0,,1119.0,8436.0,750.0,,641.0,,60.0,,995.0,7980.0
2014-06-27,,,,,,,,,,,,,,,,,,,,
2014-06-28,,,,,,,,,,,,,,,,,,,,
2014-06-29,,,,,484.0,2624.0,559.0,2570.0,56.0,5950.0,1256.5,11028.0,750.0,,641.0,,60.0,,995.0,7980.0
2014-06-30,,,,,697.5,2592.0,893.0,2500.0,55.0,5500.0,1350.0,13620.0,750.0,,641.0,,60.0,,815.5,
2014-07-01,,,,,484.0,2624.0,559.0,2570.0,57.0,5950.0,1275.0,10052.0,750.0,,641.0,,60.0,,995.0,7836.0
2014-07-02,,8400.0,60.0,,270.5,2621.0,308.0,2625.0,57.0,5438.0,1390.5,9456.0,736.5,86000.0,633.5,,62.5,,1290.0,8068.0
2014-07-03,,,,,484.0,2624.0,559.0,2570.0,57.0,5950.0,1250.5,10860.0,750.0,,641.0,,60.0,,813.0,
2014-07-04,,,,,,,,,,,,,,,,,,,,
2014-07-05,,,,,,,,,,,,,,,,,,,,
2014-07-06,,,,,484.0,2624.0,559.0,2570.0,57.0,5950.0,1250.5,10860.0,750.0,,641.0,,60.0,,813.0,
2014-07-07,,,,,484.0,2624.0,559.0,2570.0,57.0,5950.0,1275.0,10052.0,750.0,,641.0,,60.0,,993.5,7836.0
2014-07-08,,,,,569.5,2682.0,685.0,2655.0,57.5,5950.0,1261.0,10860.0,750.0,,615.0,,,,813.0,
2014-07-09,,8400.0,60.0,,290.0,2642.0,336.5,2663.0,56.0,5389.0,1464.0,9456.0,736.5,86000.0,613.5,,63.5,,1290.0,8068.0
