date,butter oil_avg_retail_price,butter oil_avg_wholesale_price,coconut  oil (imported) - superior quality_avg_retail_price,coconut  oil (imported) - superior quality_avg_wholesale_price,coconut oil (imported) - ordinary_avg_retail_price,coconut oil (imported) - ordinary_avg_wholesale_price,coconut oil (local)_avg_retail_price,coconut oil (local)_avg_wholesale_price,ground nut oil_avg_retail_price,ground nut oil_avg_wholesale_price,mustard oil (imported)_avg_retail_price,mustard oil (imported)_avg_wholesale_price,mustard oil (local) - ordinary_avg_retail_price,mustard oil (local) - ordinary_avg_wholesale_price,mustard oil (local) - superior quality_avg_retail_price,mustard oil (local) - superior quality_avg_wholesale_price,palm oil_avg_retail_price,palm oil_avg_wholesale_price,sesame oil(till)_avg_retail_price,sesame oil(till)_avg_wholesale_price,soyabin oil (1 lit bottle)_avg_retail_price,soyabin oil (1 lit bottle)_avg_wholesale_price,soyabin oil (5 liter bottle)_avg_retail_price,soyabin oil (5 liter bottle)_avg_wholesale_price,soybean oil(loose)_avg_retail_price,soybean oil(loose)_avg_wholesale_price,sunflower_avg_retail_price,sunflower_avg_wholesale_price,vegetable ghee_avg_retail_price,vegetable ghee_avg_wholesale_price
2020-02-05,775.0,,370.0,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.0,11699.0,137.5,12991.0,79.0,7564.0,,,,,,,90.5,8701.0,230.0,,90.0,8138.0
2020-02-06,775.0,,370.0,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.0,11684.0,136.5,12834.0,78.5,7540.0,,,,,,,90.5,8683.0,230.0,,90.0,8138.0
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,89.5,8800.0,,,,
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,775.0,,370.0,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.0,11684.0,136.5,12834.0,79.0,7550.0,,,,,,,90.5,8674.0,230.0,,90.0,8138.0
2020-02-10,775.0,,370.0,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.0,11684.0,136.5,12834.0,78.5,7536.0,,,,,,,90.5,8657.0,230.0,,90.0,8138.0
2020-02-11,775.0,,370.0,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.0,11684.0,136.5,12834.0,78.5,7558.0,,,,,,,90.0,8653.0,230.0,,90.0,8138.0
2020-02-12,775.0,,370.0,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.5,11734.0,136.5,12876.0,78.5,7577.0,,,,,,,90.0,8644.0,230.0,,90.0,8138.0
2020-02-13,775.0,,370.0,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.5,11734.0,136.5,12876.0,78.5,7583.0,,,,,,,90.0,8636.0,230.0,,91.5,8263.0
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,,,,,,,230.0,22000.0,,,,,,,122.5,11000.0,79.0,7400.0,,,,,,,85.0,8000.0,,,92.5,8500.0
2020-02-16,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.5,11734.0,136.5,12876.0,78.5,7579.0,,,,,,,90.0,8613.0,230.0,,91.5,8263.0
2020-02-17,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.5,11734.0,137.0,12876.0,78.5,7591.0,,,,,,,89.5,8599.0,190.0,,90.5,8263.0
2020-02-18,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.5,11734.0,136.5,12876.0,78.5,7547.0,,,,,,,90.0,8614.0,190.0,,90.5,8263.0
2020-02-19,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.5,11734.0,136.5,12876.0,78.5,7553.0,,,,,,,90.0,8616.0,190.0,,90.5,8263.0
2020-02-20,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,125.5,11593.0,133.5,12591.0,78.5,7573.0,,,,,,,89.5,8593.0,190.0,,90.5,8263.0
2020-02-21,,,,,,,230.0,22000.0,,,,,,,122.5,11000.0,75.5,7200.0,,,,,,,85.0,8000.0,,,92.5,8500.0
2020-02-22,,,,,,,230.0,22000.0,,,,,,,122.5,11000.0,75.5,7200.0,,,,,,,85.0,8000.0,,,92.5,8500.0
2020-02-23,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.5,11734.0,136.5,12876.0,78.0,7545.0,,,,,,,90.0,8624.0,190.0,,90.5,8263.0
2020-02-24,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.5,11734.0,136.5,12876.0,78.5,7548.0,,,,,,,90.0,8630.0,190.0,,90.5,8263.0
2020-02-25,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.5,11734.0,136.5,12876.0,78.0,7532.0,,,,,,,89.5,8629.0,195.0,,90.5,8263.0
2020-02-26,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,126.5,11734.0,136.5,12876.0,78.5,7551.0,,,,,,,90.0,8629.0,195.0,,90.5,8238.0
2020-02-27,775.0,,403.5,27500.0,193.5,18000.0,244.5,24000.0,,,,,125.5,11667.0,134.5,12599.0,78.5,7567.0,,,,,,,90.0,8654.0,195.0,,90.5,8140.0
2020-02-28,,,,,,,,,,,,,,,,,97.5,9800.0,,,,,,,115.5,10900.0,,,,
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,127.0,11762.0,136.5,12876.0,78.0,7527.0,,,,,,,89.5,8622.0,195.0,,90.5,8238.0
2020-03-02,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,127.0,11762.0,136.5,12876.0,78.0,7501.0,,,,,,,90.0,8626.0,195.0,,90.5,8238.0
2020-03-03,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,127.0,11762.0,136.0,12876.0,78.0,7506.0,,,,,,,90.0,8629.0,195.0,,90.5,8238.0
2020-03-04,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,127.0,11762.0,136.0,12876.0,77.5,7465.0,,,,,,,90.0,8643.0,195.0,,90.5,8238.0
2020-03-05,775.0,,435.0,23000.0,207.5,19000.0,250.0,24400.0,,,,,127.0,11776.0,136.0,12876.0,77.5,7442.0,,,,,,,90.0,8652.0,195.0,,90.5,8238.0
2020-03-06,,,,,,,,,,,,,,,,,64.5,6300.0,,,,,,,87.5,8600.0,,,,
2020-03-07,,,,,,,230.0,22000.0,,,,,,,122.5,11000.0,69.0,6500.0,,,,,,,87.5,8400.0,,,92.5,8500.0
2020-03-08,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,127.0,11762.0,136.0,12876.0,77.5,7435.0,,,,,,,90.0,8658.0,195.0,,90.5,8238.0
2020-03-09,775.0,,403.5,27500.0,207.5,19000.0,250.0,24400.0,,,,,127.0,11762.0,136.0,12876.0,77.0,7432.0,,,,,,,90.0,8653.0,195.0,,90.5,8238.0
2020-03-10,775.0,,403.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.0,11723.0,136.0,12876.0,77.0,7424.0,,,,,,,90.0,8661.0,195.0,,90.5,8238.0
2020-03-11,775.0,,403.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.0,11717.0,137.5,13007.0,76.5,7391.0,,,,,,,90.0,8665.0,195.0,,89.5,8191.0
2020-03-12,775.0,,403.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.0,11717.0,137.5,13007.0,77.0,7406.0,,,,,,,90.5,8682.0,195.0,,89.5,8191.0
2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,775.0,,403.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,126.0,11607.0,134.5,12713.0,76.5,7380.0,,,,,,,90.0,8662.0,195.0,,89.5,8191.0
2020-03-16,775.0,,370.0,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.0,11733.0,137.5,13007.0,76.5,7354.0,,,,,,,90.0,8698.0,195.0,,89.5,8191.0
2020-03-17,,,,,,,230.0,22000.0,,,,,,,122.5,11000.0,69.0,6400.0,,,,,,,89.0,8400.0,,,92.5,8500.0
2020-03-18,775.0,,370.0,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.0,11733.0,131.5,12407.0,75.5,7239.0,,,,,,,90.0,8671.0,195.0,,89.5,8191.0
2020-03-19,775.0,,370.0,27500.0,207.5,19000.0,234.0,23000.0,,,,,123.5,11385.0,137.5,13007.0,75.0,7179.0,,,,,,,90.0,8651.0,195.0,,89.5,8191.0
2020-03-20,,,,,,,230.0,22000.0,,,,,,,122.5,11000.0,65.0,6200.0,,,,,,,85.5,8200.0,,,92.5,8500.0
2020-03-21,,,,,,,230.0,22000.0,,,,,,,129.0,12000.0,70.5,6700.0,,,,,,,85.5,8200.0,,,92.5,8500.0
2020-03-22,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.0,11733.0,137.5,13035.0,75.0,7178.0,,,,,,,221.0,8691.0,195.0,,89.5,8191.0
2020-03-23,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.0,11733.0,137.0,13035.0,75.0,7182.0,,,,,,,221.0,8705.0,195.0,,89.5,8191.0
2020-03-24,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.0,11733.0,138.0,13037.0,74.5,7181.0,,,,,,,91.0,8713.0,195.0,,89.5,8191.0
2020-03-25,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.0,11733.0,138.0,13037.0,74.5,7170.0,,,,,,,91.0,8745.0,195.0,,89.5,8191.0
2020-03-26,,,,,,,,,,,,,119.0,10125.0,132.0,11563.0,63.5,5800.0,,,,,,,84.5,8185.0,,,91.0,7630.0
2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,,,,,,79.5,7800.0,,,,,,,94.5,9400.0,,,,
2020-03-29,775.0,,407.5,32000.0,,,290.0,31000.0,,,,,134.0,12421.0,135.5,12556.0,76.5,7393.0,,,,,,,92.5,9004.0,195.0,,92.0,8365.0
2020-03-30,775.0,,475.0,,,,290.0,31000.0,,,,,136.0,12605.0,135.5,12556.0,77.5,7500.0,,,,,,,92.0,9012.0,195.0,,92.0,8365.0
2020-03-31,775.0,,475.0,,,,290.0,31000.0,,,,,136.0,12605.0,135.0,12345.0,77.5,7500.0,,,,,,,91.5,8998.0,195.0,,92.0,8365.0
2020-04-01,775.0,,475.0,,,,260.0,26500.0,,,,,136.0,12605.0,129.0,11841.0,75.5,7262.0,,,,,,,91.5,8954.0,195.0,,92.0,8410.0
2020-04-02,775.0,,360.0,23000.0,,,290.0,31000.0,,,,,132.0,12338.0,129.5,11961.0,74.5,7152.0,,,,,,,91.5,8920.0,195.0,,90.5,8285.0
2020-04-03,,,,,,,290.0,31000.0,,,,,122.5,11500.0,135.0,13000.0,79.5,8200.0,,,,,,,89.0,8600.0,,,,
2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,775.0,,360.0,23000.0,,,290.0,31000.0,,,,,132.0,12338.0,135.0,12345.0,76.5,7364.0,,,,,,,91.0,8871.0,195.0,,90.5,8285.0
2020-04-06,775.0,,360.0,23000.0,,,290.0,31000.0,,,,,120.5,11205.0,135.0,12345.0,75.5,7318.0,,,,,,,90.0,8795.0,195.0,,90.5,8285.0
2020-04-07,775.0,,360.0,23000.0,,,290.0,31000.0,,,,,132.0,12338.0,135.0,12345.0,76.5,7377.0,,,,,,,91.0,8883.0,195.0,,90.5,8285.0
2020-04-08,775.0,,353.5,27500.0,250.0,22000.0,260.0,26500.0,,,,,130.0,11869.0,132.0,12210.0,75.0,7189.0,,,,,,,220.5,8895.0,195.0,,89.5,8191.0
2020-04-09,775.0,,360.0,23000.0,207.5,19000.0,234.0,23000.0,,,,,126.5,11652.0,134.5,12660.0,75.0,7174.0,,,,,,,91.5,8818.0,195.0,,89.5,8191.0
2020-04-10,775.0,,360.0,23000.0,207.5,19000.0,234.0,23000.0,,,,,129.0,11870.0,138.0,13072.0,74.5,7158.0,,,,,,,92.0,8832.0,195.0,,90.5,8339.0
2020-04-11,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.5,11774.0,137.0,12957.0,75.0,7186.0,,,,,,,92.0,8856.0,195.0,,89.5,8191.0
2020-04-12,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.5,11774.0,137.0,12957.0,75.0,7204.0,,,,,,,92.0,8868.0,195.0,,89.5,8191.0
2020-04-13,775.0,,407.5,32000.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11819.0,137.0,12957.0,75.5,7215.0,,,,,,,92.0,8877.0,195.0,,90.0,8208.0
2020-04-14,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.5,11774.0,137.0,12957.0,75.5,7216.0,,,,,,,92.0,8880.0,195.0,,89.5,8191.0
2020-04-15,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.5,11774.0,137.0,12957.0,75.0,7198.0,,,,,,,92.0,8862.0,195.0,,89.0,8129.0
2020-04-16,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.5,11774.0,137.0,12957.0,75.0,7184.0,,,,,,,92.0,8856.0,195.0,,89.0,8129.0
2020-04-17,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.5,11774.0,137.0,12957.0,75.0,7184.0,,,,,,,92.0,8876.0,195.0,,89.0,8129.0
2020-04-18,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.5,11774.0,137.0,12957.0,74.5,7132.0,,,,,,,92.0,8875.0,195.0,,89.0,8129.0
2020-04-19,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,129.0,11885.0,137.0,12957.0,74.5,7144.0,,,,,,,92.0,8878.0,195.0,,89.0,8129.0
2020-04-20,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.0,11913.0,137.5,12957.0,74.5,7137.0,,,,,,,92.0,8861.0,195.0,,89.0,8129.0
2020-04-21,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,127.5,11866.0,137.5,12957.0,74.0,7132.0,,,,,,,92.0,8865.0,195.0,,89.0,8129.0
2020-04-22,775.0,,353.5,27500.0,165.0,16000.0,234.0,23000.0,,,,,129.0,12081.0,141.0,13275.0,74.5,7152.0,,,,,,,92.0,8882.0,195.0,,89.0,8129.0
2020-04-23,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.0,11921.0,141.0,13275.0,74.0,7190.0,,,,,,,92.0,8872.0,195.0,,89.0,8129.0
2020-04-24,775.0,,360.0,23000.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11946.0,136.0,12774.0,74.0,7108.0,,,,,,,92.0,8869.0,195.0,,89.0,8129.0
2020-04-25,775.0,,360.0,23000.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11946.0,141.0,13322.0,74.0,7100.0,,,,,,,92.0,8887.0,195.0,,89.0,8129.0
2020-04-26,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.0,11921.0,139.5,13168.0,74.5,7150.0,,,,,,,92.0,8892.0,195.0,,89.0,8129.0
2020-04-27,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.0,13322.0,74.5,7136.0,,,,,,,92.0,8878.0,195.0,,89.0,8129.0
2020-04-28,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,136.0,12774.0,74.0,7108.0,,,,,,,92.0,8865.0,195.0,,89.0,8129.0
2020-04-29,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,74.0,7105.0,,,,,,,92.0,8874.0,195.0,,90.0,8166.0
2020-04-30,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,74.0,7101.0,,,,,,,92.0,8880.0,195.0,,90.0,8166.0
2020-05-01,,,,,,,260.0,26500.0,,,,,125.0,11421.0,135.5,12245.0,73.5,7082.0,,,,,,,90.0,8613.0,,,94.0,8410.0
2020-05-02,,,,,,,260.0,26500.0,,,,,125.0,11421.0,135.5,12245.0,76.5,7391.0,,,,,,,94.0,8971.0,,,94.0,8410.0
2020-05-03,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,74.0,7103.0,,,,,,,92.0,8853.0,195.0,,90.0,8166.0
2020-05-04,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,74.0,7095.0,,,,,,,92.0,8850.0,195.0,,90.0,8166.0
2020-05-05,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,73.5,7070.0,,,,,,,92.0,8850.0,195.0,,90.0,8166.0
2020-05-06,,,,,250.0,22000.0,230.0,22000.0,,,,,122.5,10800.0,163.5,16600.0,75.0,7098.0,,,,,,,95.5,9120.0,,,92.5,8550.0
2020-05-07,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,73.5,7046.0,,,,,,,92.0,8830.0,195.0,,89.0,8066.0
2020-05-08,,,,,,,,,,,,,132.5,12400.0,167.5,15600.0,86.0,8100.0,,,,,,,97.5,9000.0,,,97.5,9100.0
2020-05-09,,,,,,,260.0,26500.0,,,,,127.5,11950.0,141.5,13200.0,74.5,7283.0,,,,,,,92.0,8900.0,,,92.5,8550.0
2020-05-10,775.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,73.0,6995.0,,,,,,,91.5,8805.0,195.0,,89.0,8066.0
2020-05-11,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,73.0,7011.0,,,,,,,91.0,8810.0,195.0,,89.0,8066.0
2020-05-12,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,73.0,6989.0,,,,,,,91.0,8781.0,195.0,,89.0,8066.0
2020-05-13,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,73.0,6993.0,,,,,,,91.0,8787.0,195.0,,89.0,8066.0
2020-05-14,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,73.0,6965.0,,,,,,,91.0,8780.0,195.0,,89.0,8066.0
2020-05-15,,,,,,,230.0,22000.0,,,,,132.5,12400.0,145.5,13300.0,73.0,6900.0,,,,,,,91.5,8500.0,,,92.5,8550.0
2020-05-16,,,,,,,230.0,22000.0,,,,,132.5,12400.0,145.5,13300.0,70.0,6666.0,,,,,,,89.5,8503.0,,,92.5,8550.0
2020-05-17,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11949.0,141.5,13322.0,72.5,6973.0,,,,,,,91.0,8780.0,195.0,,89.0,8066.0
2020-05-18,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11961.0,141.5,13364.0,72.5,6949.0,,,,,,,91.0,8755.0,195.0,,89.0,8066.0
2020-05-19,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11961.0,141.5,13374.0,72.5,6949.0,,,,,,,91.0,8753.0,195.0,,89.0,8066.0
2020-05-20,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11961.0,141.5,13374.0,72.0,6901.0,,,,,,,90.5,8728.0,195.0,,88.0,7991.0
2020-05-21,825.0,,475.0,,,,230.0,22000.0,,,,,123.5,11300.0,156.0,14128.0,70.0,6549.0,,,,,,,88.5,8480.0,195.0,,91.0,8243.0
2020-05-22,,,,,,,,,,,,,132.5,12400.0,167.5,15600.0,76.0,7150.0,,,,,,,91.5,8600.0,,,97.5,9100.0
2020-05-23,,,,,,,,,,,,,132.5,12400.0,167.5,15600.0,76.0,7150.0,,,,,,,91.5,8600.0,,,97.5,9100.0
2020-05-24,,,,,,,230.0,22000.0,,,,,,,122.5,11000.0,63.0,6000.0,,,,,,,84.0,8100.0,,,87.5,8000.0
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,67.5,6350.0,,,,,,,91.0,8600.0,,,,
2020-05-27,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.5,11961.0,141.5,13374.0,71.5,6890.0,,,,,,,90.0,8729.0,195.0,,88.0,7991.0
2020-05-28,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,129.0,11989.0,141.5,13374.0,71.5,6901.0,,,,,,,90.0,8722.0,195.0,,87.0,7871.0
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,89.0,8800.0,,,,
2020-05-30,,,,,,,,,,,,,,,,,64.0,6105.0,,,,,,,87.5,8516.0,,,,
2020-05-31,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,129.0,11989.0,141.5,13374.0,71.5,6904.0,,,,,,,90.0,8711.0,195.0,,87.0,7871.0
2020-06-01,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.0,11961.0,141.5,13374.0,71.5,6899.0,,,,,,,90.0,8689.0,195.0,,87.0,7871.0
2020-06-02,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.0,11961.0,141.5,13374.0,71.5,6899.0,,,,,,,90.0,8675.0,195.0,,87.0,7871.0
2020-06-03,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.0,11961.0,141.5,13374.0,71.5,6896.0,,,,,,,90.0,8682.0,195.0,,87.0,7871.0
2020-06-04,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.0,11961.0,142.5,13451.0,71.5,6869.0,,,,,,,90.0,8657.0,195.0,,87.0,7871.0
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,89.0,8800.0,,,,
2020-06-06,,,,,,,,,,,,,,,,,,,,,,,,,89.0,8800.0,,,,
2020-06-07,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.0,11961.0,141.5,13374.0,71.5,6889.0,,,,,,,90.0,8669.0,195.0,,87.0,7871.0
2020-06-08,825.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,124.5,11606.0,141.5,13374.0,71.5,6841.0,,,,,,,90.0,8620.0,195.0,,87.0,7871.0
2020-06-09,875.0,,384.0,27500.0,193.5,18000.0,234.0,23143.0,,,,,129.5,12112.0,142.5,13576.0,71.0,6808.0,,,,,,,89.5,8654.0,195.0,,88.0,8076.0
2020-06-10,875.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,124.5,11606.0,142.0,13374.0,71.0,6807.0,,,,,,,89.0,8578.0,195.0,,87.0,7871.0
2020-06-11,875.0,,353.5,27500.0,207.5,19000.0,234.0,23000.0,,,,,128.0,11961.0,142.0,13374.0,71.5,6814.0,,,,,,,89.5,8607.0,195.0,,87.0,7871.0
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,104.5,9730.0,,,,
2020-06-13,,,,,,,230.0,22000.0,,,,,,,122.5,11000.0,62.5,5900.0,,,,,,,93.0,8800.0,,,87.5,8000.0
2020-06-14,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,128.0,11961.0,140.0,13195.0,71.0,6790.0,,,,,,,89.0,8570.0,195.0,,87.0,7871.0
2020-06-15,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,124.5,11606.0,144.5,13696.0,71.0,6782.0,,,,,,,89.0,8541.0,195.0,,86.0,7932.0
2020-06-16,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,125.0,11644.0,145.5,13774.0,71.0,6797.0,,,,,,,89.0,8545.0,195.0,,86.0,7932.0
2020-06-17,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,126.5,11787.0,147.0,13989.0,71.0,6765.0,,,,,,,89.0,8520.0,195.0,,86.0,7932.0
2020-06-18,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,126.5,11787.0,143.0,13671.0,71.0,6788.0,,,,,,,88.5,8489.0,195.0,,86.0,7932.0
2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20,,,,,,,,,,,,,,,,,59.5,5700.0,,,,,,,86.5,8200.0,,,,
2020-06-21,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,126.5,11787.0,147.0,13989.0,71.0,6767.0,,,,,,,89.0,8505.0,195.0,,86.0,7932.0
2020-06-22,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,126.5,11787.0,147.0,13989.0,71.0,6784.0,,,,,,,89.0,8505.0,195.0,,86.0,7932.0
2020-06-23,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,126.5,11787.0,147.0,13989.0,71.0,6781.0,,,,,,,89.0,8501.0,195.0,,86.0,7932.0
2020-06-24,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,126.5,11853.0,147.0,14072.0,71.0,6780.0,,,,,,,89.0,8495.0,195.0,,86.0,7997.0
2020-06-25,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,126.5,11853.0,147.0,14072.0,71.0,6773.0,,,,,,,89.0,8495.0,195.0,,86.0,7997.0
2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28,875.0,,353.5,27500.0,250.0,22000.0,239.0,23000.0,,,,,126.5,11853.0,147.0,14072.0,71.0,6786.0,,,,,,,89.0,8505.0,195.0,,86.0,7997.0
2020-06-29,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,126.5,11820.0,147.5,14100.0,71.0,6804.0,,,,,,,88.5,8496.0,195.0,,86.0,7997.0
2020-06-30,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,131.0,12206.0,147.5,14100.0,71.5,6810.0,,,,,,,89.0,8527.0,195.0,,86.0,7997.0
2020-07-01,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,130.0,12047.0,146.5,13932.0,71.0,6790.0,,,,,,,89.0,8511.0,195.0,,86.0,7997.0
2020-07-02,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,130.0,12047.0,142.0,13417.0,71.0,6781.0,,,,,,,88.5,8490.0,195.0,,86.0,7997.0
2020-07-03,,,,,,,,,,,,,,,,,81.0,7800.0,,,,,,,94.5,9400.0,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-05,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,129.5,11989.0,141.0,13353.0,72.0,6875.0,,,,,,,89.0,8501.0,195.0,,86.0,7997.0
2020-07-06,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,125.5,11635.0,145.5,13846.0,71.0,6765.0,,,,,,,88.0,8436.0,195.0,,86.0,7997.0
2020-07-07,875.0,,353.5,27500.0,207.5,19000.0,216.0,21000.0,,,,,124.5,11488.0,143.5,13627.0,71.0,6765.0,,,,,,,88.0,8409.0,195.0,,86.0,7997.0
