commodity_id,date,min_wholesale_price,max_wholesale_price,unit
5,2019-02-07,2056.0,2056.0,Quintal
6,2019-03-07,1927.0,1927.0,Quintal
1,2019-03-07,7897.0,7897.0,100 Liters
4,2019-03-07,3963.0,3963.0,Quintal
3,2019-03-07,5200.0,5200.0,100 Liters
5,2019-03-07,2061.0,2061.0,Quintal
6,2019-04-07,1927.0,1927.0,Quintal
1,2019-04-07,7923.0,7923.0,100 Liters
4,2019-04-07,4021.0,4021.0,Quintal
3,2019-04-07,5200.0,5200.0,100 Liters
5,2019-04-07,2144.0,2144.0,Quintal
6,2019-07-07,1927.0,1927.0,Quintal
1,2019-07-07,7910.0,7910.0,100 Liters
4,2019-07-07,4674.0,4674.0,Quintal
3,2019-07-07,5200.0,5200.0,100 Liters
5,2019-07-07,2108.0,2108.0,Quintal
6,2019-08-07,1927.0,1927.0,Quintal
1,2019-08-07,7912.0,7912.0,100 Liters
4,2019-08-07,4576.0,4576.0,Quintal
3,2019-08-07,5200.0,5200.0,100 Liters
5,2019-08-07,2118.0,2118.0,Quintal
6,2019-09-07,1919.0,1919.0,Quintal
1,2019-09-07,7929.0,7929.0,100 Liters
4,2019-09-07,4743.0,4743.0,Quintal
3,2019-09-07,5200.0,5200.0,100 Liters
5,2019-09-07,2131.0,2131.0,Quintal
6,2019-10-07,1919.0,1919.0,Quintal
1,2019-10-07,7842.0,7842.0,100 Liters
4,2019-10-07,4972.0,4972.0,Quintal
3,2019-10-07,5200.0,5200.0,100 Liters
5,2019-10-07,2045.0,2045.0,Quintal
6,2019-11-07,1937.0,1937.0,Quintal
1,2019-11-07,7884.0,7884.0,100 Liters
4,2019-11-07,5613.0,5613.0,Quintal
3,2019-11-07,5200.0,5200.0,100 Liters
5,2019-11-07,2118.0,2118.0,Quintal
6,2019-07-13,1920.0,1920.0,Quintal
1,2019-07-13,7200.0,7200.0,100 Liters
4,2019-07-13,9500.0,9500.0,Quintal
5,2019-07-13,2200.0,2200.0,Quintal
6,2019-07-14,1919.0,1919.0,Quintal
1,2019-07-14,7926.0,7926.0,100 Liters
4,2019-07-14,7899.0,7899.0,Quintal
3,2019-07-14,5200.0,5200.0,100 Liters
5,2019-07-14,2191.0,2191.0,Quintal
6,2019-07-15,1919.0,1919.0,Quintal
1,2019-07-15,7912.0,7912.0,100 Liters
4,2019-07-15,9405.0,9405.0,Quintal
3,2019-07-15,4400.0,4400.0,100 Liters
5,2019-07-15,2097.0,2097.0,Quintal
6,2019-07-16,1871.0,1871.0,Quintal
1,2019-07-16,7901.0,7901.0,100 Liters
4,2019-07-16,12272.0,12272.0,Quintal
3,2019-07-16,5200.0,5200.0,100 Liters
5,2019-07-16,2111.0,2111.0,Quintal
6,2019-07-17,1871.0,1871.0,Quintal
1,2019-07-17,7958.0,7958.0,100 Liters
4,2019-07-17,14441.0,14441.0,Quintal
3,2019-07-17,4400.0,4400.0,100 Liters
5,2019-07-17,2222.0,2222.0,Quintal
6,2019-07-18,1871.0,1871.0,Quintal
1,2019-07-18,7937.0,7937.0,100 Liters
4,2019-07-18,15036.0,15036.0,Quintal
3,2019-07-18,5200.0,5200.0,100 Liters
5,2019-07-18,2235.0,2235.0,Quintal
6,2019-07-19,2000.0,2000.0,Quintal
1,2019-07-19,7200.0,7200.0,100 Liters
4,2019-07-19,15000.0,15000.0,Quintal
5,2019-07-19,2250.0,2250.0,Quintal
6,2019-07-21,1871.0,1871.0,Quintal
1,2019-07-21,7923.0,7923.0,100 Liters
4,2019-07-21,14614.0,14614.0,Quintal
3,2019-07-21,5200.0,5200.0,100 Liters
5,2019-07-21,2092.0,2092.0,Quintal
6,2019-07-22,1871.0,1871.0,Quintal
1,2019-07-22,7920.0,7920.0,100 Liters
4,2019-07-22,14792.0,14792.0,Quintal
3,2019-07-22,5200.0,5200.0,100 Liters
5,2019-07-22,2140.0,2140.0,Quintal
6,2019-07-23,1935.0,1935.0,Quintal
1,2019-07-23,7933.0,7933.0,100 Liters
4,2019-07-23,16898.0,16898.0,Quintal
3,2019-07-23,5200.0,5200.0,100 Liters
5,2019-07-23,2159.0,2159.0,Quintal
6,2019-07-24,1931.0,1931.0,Quintal
1,2019-07-24,7903.0,7903.0,100 Liters
4,2019-07-24,15247.0,15247.0,Quintal
3,2019-07-24,5200.0,5200.0,100 Liters
5,2019-07-24,2261.0,2261.0,Quintal
6,2019-07-25,1931.0,1931.0,Quintal
1,2019-07-25,7917.0,7917.0,100 Liters
4,2019-07-25,15002.0,15002.0,Quintal
3,2019-07-25,5200.0,5200.0,100 Liters
5,2019-07-25,2247.0,2247.0,Quintal
1,2019-07-26,7500.0,7500.0,100 Liters
4,2019-07-26,9000.0,9000.0,Quintal
5,2019-07-26,2300.0,2300.0,Quintal
1,2019-07-27,7500.0,7500.0,100 Liters
4,2019-07-27,12000.0,12000.0,Quintal
5,2019-07-27,2300.0,2300.0,Quintal
6,2019-07-28,1931.0,1931.0,Quintal
1,2019-07-28,7914.0,7914.0,100 Liters
4,2019-07-28,16088.0,16088.0,Quintal
3,2019-07-28,5200.0,5200.0,100 Liters
5,2019-07-28,2258.0,2258.0,Quintal
6,2019-07-29,1931.0,1931.0,Quintal
1,2019-07-29,7916.0,7916.0,100 Liters
4,2019-07-29,16724.0,16724.0,Quintal
3,2019-07-29,5200.0,5200.0,100 Liters
5,2019-07-29,2258.0,2258.0,Quintal
6,2019-07-30,1931.0,1931.0,Quintal
1,2019-07-30,7919.0,7919.0,100 Liters
4,2019-07-30,15466.0,15466.0,Quintal
3,2019-07-30,5200.0,5200.0,100 Liters
5,2019-07-30,2253.0,2253.0,Quintal
6,2019-07-31,1932.0,1932.0,Quintal
1,2019-07-31,7915.0,7915.0,100 Liters
4,2019-07-31,14786.0,14786.0,Quintal
3,2019-07-31,5200.0,5200.0,100 Liters
5,2019-07-31,2258.0,2258.0,Quintal
6,2019-01-08,1932.0,1932.0,Quintal
1,2019-01-08,7898.0,7898.0,100 Liters
4,2019-01-08,13221.0,13221.0,Quintal
3,2019-01-08,4800.0,4800.0,100 Liters
5,2019-01-08,2242.0,2242.0,Quintal
6,2019-03-08,2000.0,2000.0,Quintal
1,2019-03-08,7200.0,7200.0,100 Liters
4,2019-03-08,8000.0,8000.0,Quintal
5,2019-03-08,2250.0,2250.0,Quintal
6,2019-04-08,1897.0,1897.0,Quintal
1,2019-04-08,7887.0,7887.0,100 Liters
4,2019-04-08,10845.0,10845.0,Quintal
3,2019-04-08,4800.0,4800.0,100 Liters
5,2019-04-08,2206.0,2206.0,Quintal
6,2019-05-08,1897.0,1897.0,Quintal
1,2019-05-08,7915.0,7915.0,100 Liters
4,2019-05-08,10396.0,10396.0,Quintal
3,2019-05-08,4800.0,4800.0,100 Liters
5,2019-05-08,2247.0,2247.0,Quintal
6,2019-06-08,1897.0,1897.0,Quintal
1,2019-06-08,7923.0,7923.0,100 Liters
4,2019-06-08,8516.0,8516.0,Quintal
3,2019-06-08,4800.0,4800.0,100 Liters
5,2019-06-08,2247.0,2247.0,Quintal
6,2019-07-08,1887.0,1887.0,Quintal
1,2019-07-08,7901.0,7901.0,100 Liters
4,2019-07-08,7611.0,7611.0,Quintal
3,2019-07-08,4800.0,4800.0,100 Liters
5,2019-07-08,2216.0,2216.0,Quintal
6,2019-08-08,1887.0,1887.0,Quintal
1,2019-08-08,7923.0,7923.0,100 Liters
4,2019-08-08,7485.0,7485.0,Quintal
3,2019-08-08,4800.0,4800.0,100 Liters
5,2019-08-08,2194.0,2194.0,Quintal
6,2019-09-08,1980.0,1980.0,Quintal
1,2019-09-08,7600.0,7600.0,100 Liters
4,2019-09-08,8000.0,8000.0,Quintal
5,2019-09-08,2425.0,2425.0,Quintal
6,2019-10-08,1980.0,1980.0,Quintal
1,2019-10-08,7200.0,7200.0,100 Liters
4,2019-10-08,8000.0,8000.0,Quintal
5,2019-10-08,2250.0,2250.0,Quintal
6,2019-11-08,1980.0,1980.0,Quintal
1,2019-11-08,7450.0,7450.0,100 Liters
4,2019-11-08,8000.0,8000.0,Quintal
5,2019-11-08,2250.0,2250.0,Quintal
6,2019-08-14,1887.0,1887.0,Quintal
1,2019-08-14,7898.0,7898.0,100 Liters
4,2019-08-14,6852.0,6852.0,Quintal
3,2019-08-14,4400.0,4400.0,100 Liters
5,2019-08-14,2221.0,2221.0,Quintal
1,2019-08-15,7525.0,7525.0,100 Liters
4,2019-08-15,9000.0,9000.0,Quintal
5,2019-08-15,1350.0,1350.0,Quintal
1,2019-08-16,7500.0,7500.0,100 Liters
4,2019-08-16,6400.0,6400.0,Quintal
5,2019-08-16,2200.0,2200.0,Quintal
6,2019-08-17,1980.0,1980.0,Quintal
1,2019-08-17,7200.0,7200.0,100 Liters
4,2019-08-17,7000.0,7000.0,Quintal
5,2019-08-17,2250.0,2250.0,Quintal
6,2019-08-18,1887.0,1887.0,Quintal
1,2019-08-18,7904.0,7904.0,100 Liters
4,2019-08-18,6720.0,6720.0,Quintal
3,2019-08-18,5200.0,5200.0,100 Liters
5,2019-08-18,2244.0,2244.0,Quintal
6,2019-08-19,1887.0,1887.0,Quintal
1,2019-08-19,7901.0,7901.0,100 Liters
4,2019-08-19,6450.0,6450.0,Quintal
3,2019-08-19,5200.0,5200.0,100 Liters
5,2019-08-19,2244.0,2244.0,Quintal
6,2019-08-20,1870.0,1870.0,Quintal
1,2019-08-20,7911.0,7911.0,100 Liters
4,2019-08-20,6267.0,6267.0,Quintal
3,2019-08-20,5200.0,5200.0,100 Liters
5,2019-08-20,2242.0,2242.0,Quintal
6,2019-08-21,1898.0,1898.0,Quintal
1,2019-08-21,7897.0,7897.0,100 Liters
4,2019-08-21,6038.0,6038.0,Quintal
3,2019-08-21,5200.0,5200.0,100 Liters
5,2019-08-21,2183.0,2183.0,Quintal
6,2019-08-22,1898.0,1898.0,Quintal
1,2019-08-22,7915.0,7915.0,100 Liters
4,2019-08-22,5907.0,5907.0,Quintal
3,2019-08-22,4800.0,4800.0,100 Liters
5,2019-08-22,2221.0,2221.0,Quintal
6,2019-08-25,1898.0,1898.0,Quintal
1,2019-08-25,7930.0,7930.0,100 Liters
4,2019-08-25,5613.0,5613.0,Quintal
3,2019-08-25,4800.0,4800.0,100 Liters
5,2019-08-25,2216.0,2216.0,Quintal
6,2019-08-26,1898.0,1898.0,Quintal
1,2019-08-26,7948.0,7948.0,100 Liters
4,2019-08-26,5482.0,5482.0,Quintal
3,2019-08-26,4800.0,4800.0,100 Liters
5,2019-08-26,2261.0,2261.0,Quintal
6,2019-08-27,1898.0,1898.0,Quintal
1,2019-08-27,7945.0,7945.0,100 Liters
4,2019-08-27,5244.0,5244.0,Quintal
3,2019-08-27,4200.0,4200.0,100 Liters
5,2019-08-27,2264.0,2264.0,Quintal
6,2019-08-28,1902.0,1902.0,Quintal
1,2019-08-28,7902.0,7902.0,100 Liters
4,2019-08-28,5254.0,5254.0,Quintal
3,2019-08-28,4800.0,4800.0,100 Liters
5,2019-08-28,2180.0,2180.0,Quintal
6,2019-08-29,1902.0,1902.0,Quintal
1,2019-08-29,7883.0,7883.0,100 Liters
4,2019-08-29,6128.0,6128.0,Quintal
3,2019-08-29,4800.0,4800.0,100 Liters
5,2019-08-29,2161.0,2161.0,Quintal
6,2019-01-09,1902.0,1902.0,Quintal
1,2019-01-09,7914.0,7914.0,100 Liters
4,2019-01-09,5452.0,5452.0,Quintal
3,2019-01-09,4800.0,4800.0,100 Liters
5,2019-01-09,2205.0,2205.0,Quintal
6,2019-02-09,1892.0,1892.0,Quintal
1,2019-02-09,7911.0,7911.0,100 Liters
4,2019-02-09,5304.0,5304.0,Quintal
3,2019-02-09,4800.0,4800.0,100 Liters
5,2019-02-09,2247.0,2247.0,Quintal
6,2019-03-09,1892.0,1892.0,Quintal
1,2019-03-09,7915.0,7915.0,100 Liters
4,2019-03-09,5380.0,5380.0,Quintal
3,2019-03-09,4800.0,4800.0,100 Liters
5,2019-03-09,2200.0,2200.0,Quintal
6,2019-04-09,1876.0,1876.0,Quintal
1,2019-04-09,7895.0,7895.0,100 Liters
4,2019-04-09,5149.0,5149.0,Quintal
3,2019-04-09,4800.0,4800.0,100 Liters
5,2019-04-09,2213.0,2213.0,Quintal
6,2019-05-09,1876.0,1876.0,Quintal
1,2019-05-09,7915.0,7915.0,100 Liters
4,2019-05-09,5173.0,5173.0,Quintal
3,2019-05-09,4800.0,4800.0,100 Liters
5,2019-05-09,2183.0,2183.0,Quintal
6,2019-08-09,1876.0,1876.0,Quintal
1,2019-08-09,7907.0,7907.0,100 Liters
4,2019-08-09,4897.0,4897.0,Quintal
3,2019-08-09,4800.0,4800.0,100 Liters
5,2019-08-09,2236.0,2236.0,Quintal
6,2019-09-09,1876.0,1876.0,Quintal
1,2019-09-09,7917.0,7917.0,100 Liters
4,2019-09-09,4910.0,4910.0,Quintal
3,2019-09-09,4800.0,4800.0,100 Liters
5,2019-09-09,2219.0,2219.0,Quintal
6,2019-10-09,2000.0,2000.0,Quintal
1,2019-10-09,7250.0,7250.0,100 Liters
4,2019-10-09,4667.0,4667.0,Quintal
5,2019-10-09,2000.0,2000.0,Quintal
6,2019-11-09,1876.0,1876.0,Quintal
1,2019-11-09,7871.0,7871.0,100 Liters
4,2019-11-09,4934.0,4934.0,Quintal
3,2019-11-09,4800.0,4800.0,100 Liters
5,2019-11-09,2092.0,2092.0,Quintal
6,2019-12-09,1876.0,1876.0,Quintal
1,2019-12-09,7911.0,7911.0,100 Liters
4,2019-12-09,4787.0,4787.0,Quintal
3,2019-12-09,4800.0,4800.0,100 Liters
5,2019-12-09,2171.0,2171.0,Quintal
6,2019-09-13,2000.0,2000.0,Quintal
1,2019-09-13,7200.0,7200.0,100 Liters
4,2019-09-13,4500.0,4500.0,Quintal
5,2019-09-13,2100.0,2100.0,Quintal
6,2019-09-15,1876.0,1876.0,Quintal
1,2019-09-15,7931.0,7931.0,100 Liters
4,2019-09-15,4826.0,4826.0,Quintal
3,2019-09-15,4800.0,4800.0,100 Liters
5,2019-09-15,2176.0,2176.0,Quintal
6,2019-09-16,1876.0,1876.0,Quintal
1,2019-09-16,7876.0,7876.0,100 Liters
4,2019-09-16,4668.0,4668.0,Quintal
3,2019-09-16,4800.0,4800.0,100 Liters
5,2019-09-16,2136.0,2136.0,Quintal
6,2019-09-17,1876.0,1876.0,Quintal
1,2019-09-17,7886.0,7886.0,100 Liters
4,2019-09-17,4703.0,4703.0,Quintal
3,2019-09-17,4800.0,4800.0,100 Liters
5,2019-09-17,2142.0,2142.0,Quintal
6,2019-09-18,1871.0,1871.0,Quintal
1,2019-09-18,7919.0,7919.0,100 Liters
4,2019-09-18,4704.0,4704.0,Quintal
3,2019-09-18,4800.0,4800.0,100 Liters
5,2019-09-18,2171.0,2171.0,Quintal
6,2019-09-19,1871.0,1871.0,Quintal
1,2019-09-19,7892.0,7892.0,100 Liters
4,2019-09-19,4699.0,4699.0,Quintal
3,2019-09-19,5200.0,5200.0,100 Liters
5,2019-09-19,2175.0,2175.0,Quintal
6,2019-09-22,1901.0,1901.0,Quintal
1,2019-09-22,7910.0,7910.0,100 Liters
4,2019-09-22,4795.0,4795.0,Quintal
3,2019-09-22,4200.0,4200.0,100 Liters
5,2019-09-22,2179.0,2179.0,Quintal
6,2019-09-23,1871.0,1871.0,Quintal
1,2019-09-23,7915.0,7915.0,100 Liters
4,2019-09-23,4815.0,4815.0,Quintal
3,2019-09-23,4800.0,4800.0,100 Liters
5,2019-09-23,2187.0,2187.0,Quintal
6,2019-09-24,1871.0,1871.0,Quintal
1,2019-09-24,7911.0,7911.0,100 Liters
4,2019-09-24,5407.0,5407.0,Quintal
3,2019-09-24,4800.0,4800.0,100 Liters
5,2019-09-24,2205.0,2205.0,Quintal
6,2019-09-25,1876.0,1876.0,Quintal
1,2019-09-25,7859.0,7859.0,100 Liters
4,2019-09-25,4435.0,4435.0,Quintal
3,2019-09-25,4800.0,4800.0,100 Liters
5,2019-09-25,2116.0,2116.0,Quintal
6,2019-09-26,1871.0,1871.0,Quintal
1,2019-09-26,7905.0,7905.0,100 Liters
4,2019-09-26,4700.0,4700.0,Quintal
3,2019-09-26,4800.0,4800.0,100 Liters
5,2019-09-26,2200.0,2200.0,Quintal
1,2019-09-28,7880.0,7880.0,100 Liters
4,2019-09-28,5000.0,5000.0,Quintal
6,2019-09-29,1861.0,1861.0,Quintal
1,2019-09-29,7915.0,7915.0,100 Liters
4,2019-09-29,4595.0,4595.0,Quintal
3,2019-09-29,4800.0,4800.0,100 Liters
5,2019-09-29,2237.0,2237.0,Quintal
6,2019-09-30,1861.0,1861.0,Quintal
1,2019-09-30,7915.0,7915.0,100 Liters
4,2019-09-30,4802.0,4802.0,Quintal
3,2019-09-30,4800.0,4800.0,100 Liters
5,2019-09-30,2284.0,2284.0,Quintal
6,2019-01-10,1933.0,1933.0,Quintal
1,2019-01-10,7915.0,7915.0,100 Liters
4,2019-01-10,5457.0,5457.0,Quintal
3,2019-01-10,4800.0,4800.0,100 Liters
5,2019-01-10,2287.0,2287.0,Quintal
6,2019-02-10,2010.0,2010.0,Quintal
1,2019-02-10,7911.0,7911.0,100 Liters
4,2019-02-10,5468.0,5468.0,Quintal
3,2019-02-10,4800.0,4800.0,100 Liters
5,2019-02-10,2239.0,2239.0,Quintal
6,2019-03-10,1953.0,1953.0,Quintal
1,2019-03-10,7913.0,7913.0,100 Liters
4,2019-03-10,6356.0,6356.0,Quintal
3,2019-03-10,4800.0,4800.0,100 Liters
5,2019-03-10,2292.0,2292.0,Quintal
6,2019-04-10,1980.0,1980.0,Quintal
1,2019-04-10,9500.0,9500.0,100 Liters
4,2019-04-10,4100.0,4100.0,Quintal
5,2019-04-10,2250.0,2250.0,Quintal
1,2019-05-10,7500.0,7500.0,100 Liters
4,2019-05-10,3000.0,3000.0,Quintal
5,2019-05-10,2000.0,2000.0,Quintal
6,2019-06-10,1953.0,1953.0,Quintal
1,2019-06-10,7911.0,7911.0,100 Liters
4,2019-06-10,7081.0,7081.0,Quintal
3,2019-06-10,4800.0,4800.0,100 Liters
5,2019-06-10,2316.0,2316.0,Quintal
6,2019-07-10,1953.0,1953.0,Quintal
1,2019-07-10,7904.0,7904.0,100 Liters
4,2019-07-10,6021.0,6021.0,Quintal
3,2019-07-10,5000.0,5000.0,100 Liters
5,2019-07-10,2316.0,2316.0,Quintal
1,2019-08-10,7850.0,7850.0,100 Liters
4,2019-08-10,4600.0,4600.0,Quintal
5,2019-08-10,2400.0,2400.0,Quintal
6,2019-09-10,2029.0,2029.0,Quintal
1,2019-09-10,7898.0,7898.0,100 Liters
4,2019-09-10,5923.0,5923.0,Quintal
3,2019-09-10,5000.0,5000.0,100 Liters
5,2019-09-10,2358.0,2358.0,Quintal
6,2019-10-10,1959.0,1959.0,Quintal
1,2019-10-10,7912.0,7912.0,100 Liters
4,2019-10-10,5484.0,5484.0,Quintal
3,2019-10-10,5000.0,5000.0,100 Liters
5,2019-10-10,2361.0,2361.0,Quintal
1,2019-11-10,7500.0,7500.0,100 Liters
4,2019-11-10,4000.0,4000.0,Quintal
5,2019-11-10,2600.0,2600.0,Quintal
1,2019-12-10,7500.0,7500.0,100 Liters
4,2019-12-10,4000.0,4000.0,Quintal
5,2019-12-10,2600.0,2600.0,Quintal
6,2019-10-13,1959.0,1959.0,Quintal
1,2019-10-13,7895.0,7895.0,100 Liters
4,2019-10-13,5802.0,5802.0,Quintal
3,2019-10-13,5000.0,5000.0,100 Liters
5,2019-10-13,2382.0,2382.0,Quintal
6,2019-10-14,1960.0,1960.0,Quintal
1,2019-10-14,7912.0,7912.0,100 Liters
4,2019-10-14,5886.0,5886.0,Quintal
3,2019-10-14,5000.0,5000.0,100 Liters
5,2019-10-14,2463.0,2463.0,Quintal
6,2019-10-15,1959.0,1959.0,Quintal
1,2019-10-15,7897.0,7897.0,100 Liters
4,2019-10-15,6397.0,6397.0,Quintal
3,2019-10-15,5000.0,5000.0,100 Liters
5,2019-10-15,2474.0,2474.0,Quintal
6,2019-10-16,1947.0,1947.0,Quintal
1,2019-10-16,7885.0,7885.0,100 Liters
4,2019-10-16,6472.0,6472.0,Quintal
3,2019-10-16,5000.0,5000.0,100 Liters
5,2019-10-16,2423.0,2423.0,Quintal
6,2019-10-17,1959.0,1959.0,Quintal
1,2019-10-17,7915.0,7915.0,100 Liters
4,2019-10-17,6535.0,6535.0,Quintal
3,2019-10-17,4000.0,4000.0,100 Liters
5,2019-10-17,2536.0,2536.0,Quintal
6,2019-10-21,1964.0,1964.0,Quintal
1,2019-10-21,7894.0,7894.0,100 Liters
4,2019-10-21,6188.0,6188.0,Quintal
3,2019-10-21,5000.0,5000.0,100 Liters
5,2019-10-21,2526.0,2526.0,Quintal
6,2019-10-22,1964.0,1964.0,Quintal
1,2019-10-22,7894.0,7894.0,100 Liters
4,2019-10-22,6047.0,6047.0,Quintal
3,2019-10-22,5000.0,5000.0,100 Liters
5,2019-10-22,2579.0,2579.0,Quintal
6,2019-10-23,1978.0,1978.0,Quintal
1,2019-10-23,7886.0,7886.0,100 Liters
4,2019-10-23,5817.0,5817.0,Quintal
3,2019-10-23,5000.0,5000.0,100 Liters
5,2019-10-23,3339.0,3339.0,Quintal
6,2019-10-24,1998.0,1998.0,Quintal
1,2019-10-24,7893.0,7893.0,100 Liters
4,2019-10-24,5795.0,5795.0,Quintal
3,2019-10-24,5000.0,5000.0,100 Liters
5,2019-10-24,2581.0,2581.0,Quintal
6,2019-10-27,1998.0,1998.0,Quintal
1,2019-10-27,7892.0,7892.0,100 Liters
4,2019-10-27,5769.0,5769.0,Quintal
3,2019-10-27,5000.0,5000.0,100 Liters
5,2019-10-27,2703.0,2703.0,Quintal
6,2019-10-28,1998.0,1998.0,Quintal
1,2019-10-28,7893.0,7893.0,100 Liters
4,2019-10-28,5551.0,5551.0,Quintal
3,2019-10-28,5000.0,5000.0,100 Liters
5,2019-10-28,2708.0,2708.0,Quintal
6,2019-10-29,2048.0,2048.0,Quintal
1,2019-10-29,7905.0,7905.0,100 Liters
4,2019-10-29,5243.0,5243.0,Quintal
3,2019-10-29,5000.0,5000.0,100 Liters
5,2019-10-29,2725.0,2725.0,Quintal
6,2019-10-30,2068.0,2068.0,Quintal
1,2019-10-30,7898.0,7898.0,100 Liters
4,2019-10-30,4944.0,4944.0,Quintal
3,2019-10-30,5000.0,5000.0,100 Liters
5,2019-10-30,2734.0,2734.0,Quintal
6,2019-10-31,2084.0,2084.0,Quintal
1,2019-10-31,7910.0,7910.0,100 Liters
4,2019-10-31,4759.0,4759.0,Quintal
3,2019-10-31,5000.0,5000.0,100 Liters
5,2019-10-31,2792.0,2792.0,Quintal
6,2019-02-11,2200.0,2200.0,Quintal
1,2019-02-11,7300.0,7300.0,100 Liters
4,2019-02-11,3500.0,3500.0,Quintal
5,2019-02-11,3200.0,3200.0,Quintal
6,2019-03-11,2116.0,2116.0,Quintal
1,2019-03-11,7899.0,7899.0,100 Liters
4,2019-03-11,4518.0,4518.0,Quintal
3,2019-03-11,5000.0,5000.0,100 Liters
5,2019-03-11,2850.0,2850.0,Quintal
6,2019-04-11,2116.0,2116.0,Quintal
1,2019-04-11,7903.0,7903.0,100 Liters
4,2019-04-11,4421.0,4421.0,Quintal
3,2019-04-11,5000.0,5000.0,100 Liters
5,2019-04-11,2884.0,2884.0,Quintal
6,2019-05-11,2116.0,2116.0,Quintal
1,2019-05-11,7919.0,7919.0,100 Liters
4,2019-05-11,4330.0,4330.0,Quintal
3,2019-05-11,5000.0,5000.0,100 Liters
5,2019-05-11,2928.0,2928.0,Quintal
6,2019-06-11,2119.0,2119.0,Quintal
1,2019-06-11,7926.0,7926.0,100 Liters
4,2019-06-11,4218.0,4218.0,Quintal
3,2019-06-11,5000.0,5000.0,100 Liters
5,2019-06-11,2874.0,2874.0,Quintal
6,2019-07-11,2212.0,2212.0,Quintal
1,2019-07-11,7940.0,7940.0,100 Liters
4,2019-07-11,4215.0,4215.0,Quintal
3,2019-07-11,5000.0,5000.0,100 Liters
5,2019-07-11,2757.0,2757.0,Quintal
6,2019-09-11,2250.0,2250.0,Quintal
1,2019-09-11,7400.0,7400.0,100 Liters
4,2019-09-11,3500.0,3500.0,Quintal
5,2019-09-11,3200.0,3200.0,Quintal
6,2019-10-11,2250.0,2250.0,Quintal
1,2019-10-11,8750.0,8750.0,100 Liters
4,2019-10-11,5700.0,5700.0,Quintal
5,2019-10-11,2110.0,2110.0,Quintal
6,2019-11-11,2328.0,2328.0,Quintal
1,2019-11-11,7924.0,7924.0,100 Liters
4,2019-11-11,4202.0,4202.0,Quintal
3,2019-11-11,4000.0,4000.0,100 Liters
5,2019-11-11,3006.0,3006.0,Quintal
6,2019-12-11,2212.0,2212.0,Quintal
1,2019-12-11,7968.0,7968.0,100 Liters
4,2019-12-11,4134.0,4134.0,Quintal
3,2019-12-11,5000.0,5000.0,100 Liters
5,2019-12-11,2950.0,2950.0,Quintal
6,2019-11-13,2183.0,2183.0,Quintal
1,2019-11-13,7987.0,7987.0,100 Liters
4,2019-11-13,4094.0,4094.0,Quintal
3,2019-11-13,5000.0,5000.0,100 Liters
5,2019-11-13,2845.0,2845.0,Quintal
6,2019-11-14,2239.0,2239.0,Quintal
1,2019-11-14,7996.0,7996.0,100 Liters
4,2019-11-14,4291.0,4291.0,Quintal
3,2019-11-14,5000.0,5000.0,100 Liters
5,2019-11-14,2895.0,2895.0,Quintal
6,2019-11-17,2269.0,2269.0,Quintal
1,2019-11-17,8024.0,8024.0,100 Liters
4,2019-11-17,4097.0,4097.0,Quintal
3,2019-11-17,5000.0,5000.0,100 Liters
5,2019-11-17,2895.0,2895.0,Quintal
6,2019-11-18,2299.0,2299.0,Quintal
1,2019-11-18,8012.0,8012.0,100 Liters
4,2019-11-18,4024.0,4024.0,Quintal
3,2019-11-18,5000.0,5000.0,100 Liters
5,2019-11-18,2900.0,2900.0,Quintal
6,2019-11-19,2299.0,2299.0,Quintal
1,2019-11-19,8022.0,8022.0,100 Liters
4,2019-11-19,3928.0,3928.0,Quintal
3,2019-11-19,5000.0,5000.0,100 Liters
5,2019-11-19,3006.0,3006.0,Quintal
6,2019-11-20,2175.0,2175.0,Quintal
1,2019-11-20,8043.0,8043.0,100 Liters
4,2019-11-20,4048.0,4048.0,Quintal
3,2019-11-20,5000.0,5000.0,100 Liters
5,2019-11-20,2874.0,2874.0,Quintal
6,2019-11-21,2312.0,2312.0,Quintal
1,2019-11-21,8054.0,8054.0,100 Liters
4,2019-11-21,4125.0,4125.0,Quintal
3,2019-11-21,5000.0,5000.0,100 Liters
5,2019-11-21,3006.0,3006.0,Quintal
6,2019-11-24,2362.0,2362.0,Quintal
1,2019-11-24,8073.0,8073.0,100 Liters
4,2019-11-24,3864.0,3864.0,Quintal
3,2019-11-24,5000.0,5000.0,100 Liters
5,2019-11-24,3100.0,3100.0,Quintal
6,2019-11-25,2387.0,2387.0,Quintal
1,2019-11-25,8083.0,8083.0,100 Liters
4,2019-11-25,3764.0,3764.0,Quintal
3,2019-11-25,5000.0,5000.0,100 Liters
5,2019-11-25,3121.0,3121.0,Quintal
6,2019-11-26,2374.0,2374.0,Quintal
1,2019-11-26,8105.0,8105.0,100 Liters
4,2019-11-26,3804.0,3804.0,Quintal
3,2019-11-26,5000.0,5000.0,100 Liters
5,2019-11-26,3194.0,3194.0,Quintal
6,2019-11-27,2309.0,2309.0,Quintal
1,2019-11-27,8126.0,8126.0,100 Liters
4,2019-11-27,3679.0,3679.0,Quintal
3,2019-11-27,5000.0,5000.0,100 Liters
5,2019-11-27,3225.0,3225.0,Quintal
6,2019-11-28,2374.0,2374.0,Quintal
1,2019-11-28,8129.0,8129.0,100 Liters
4,2019-11-28,3744.0,3744.0,Quintal
