date,Boro-Fine_min_wholesale_price,Boro-Fine_max_wholesale_price,Boro-Fine_unit,Soybean Oil(loose)_min_wholesale_price,Soybean Oil(loose)_max_wholesale_price,Soybean Oil(loose)_unit,Green Chili (Local)_min_wholesale_price,Green Chili (Local)_max_wholesale_price,Green Chili (Local)_unit,Cow Milk (liquid)_min_wholesale_price,Cow Milk (liquid)_max_wholesale_price,Cow Milk (liquid)_unit,Egg Farm-Red_min_wholesale_price,Egg Farm-Red_max_wholesale_price,Egg Farm-Red_unit,Potato (Local) - Old_min_wholesale_price,Potato (Local) - Old_max_wholesale_price,Potato (Local) - Old_unit
2019-05-20,2002.0,2002.0,Quintal,7957.0,7957.0,100 Liters,4232.0,4232.0,Quintal,6000.0,6000.0,100 Liters,699.0,699.0,100 pieces,1832.0,1832.0,Quintal
2019-05-21,2002.0,2002.0,Quintal,7956.0,7956.0,100 Liters,4371.0,4371.0,Quintal,6000.0,6000.0,100 Liters,698.0,698.0,100 pieces,1834.0,1834.0,Quintal
2019-05-22,2022.0,2022.0,Quintal,7941.0,7941.0,100 Liters,4672.0,4672.0,Quintal,,,,695.0,695.0,100 pieces,1809.0,1809.0,Quintal
2019-05-23,2022.0,2022.0,Quintal,7941.0,7941.0,100 Liters,4700.0,4700.0,Quintal,6000.0,6000.0,100 Liters,694.0,694.0,100 pieces,1832.0,1832.0,Quintal
2019-05-24,1957.0,1957.0,Quintal,7005.0,7005.0,100 Liters,6000.0,6000.0,Quintal,,,,635.0,635.0,100 pieces,,,
2019-05-25,1957.0,1957.0,Quintal,8303.0,8303.0,100 Liters,5100.0,5100.0,Quintal,,,,735.0,735.0,100 pieces,2000.0,2000.0,Quintal
2019-05-26,2027.0,2027.0,Quintal,7975.0,7975.0,100 Liters,4563.0,4563.0,Quintal,6000.0,6000.0,100 Liters,691.0,691.0,100 pieces,1869.0,1869.0,Quintal
2019-05-27,2027.0,2027.0,Quintal,7930.0,7930.0,100 Liters,4515.0,4515.0,Quintal,6000.0,6000.0,100 Liters,692.0,692.0,100 pieces,1798.0,1798.0,Quintal
2019-05-28,2027.0,2027.0,Quintal,7941.0,7941.0,100 Liters,4608.0,4608.0,Quintal,6000.0,6000.0,100 Liters,695.0,695.0,100 pieces,1837.0,1837.0,Quintal
2019-05-29,1903.0,1903.0,Quintal,7953.0,7953.0,100 Liters,4938.0,4938.0,Quintal,4400.0,4400.0,100 Liters,699.0,699.0,100 pieces,1821.0,1821.0,Quintal
2019-05-30,1903.0,1903.0,Quintal,7936.0,7936.0,100 Liters,5156.0,5156.0,Quintal,5200.0,5200.0,100 Liters,699.0,699.0,100 pieces,1845.0,1845.0,Quintal
2019-05-31,1890.0,1890.0,Quintal,8002.0,8002.0,100 Liters,5000.0,5000.0,Quintal,,,,677.0,677.0,100 pieces,,,
2019-06-01,1890.0,1890.0,Quintal,7128.0,7128.0,100 Liters,6000.0,6000.0,Quintal,,,,690.0,690.0,100 pieces,1300.0,1300.0,Quintal
2019-06-02,2150.0,2150.0,Quintal,7667.0,7667.0,100 Liters,6333.0,6333.0,Quintal,,,,705.0,705.0,100 pieces,2450.0,2450.0,Quintal
2019-06-03,1954.0,1954.0,Quintal,7983.0,7983.0,100 Liters,5808.0,5808.0,Quintal,4400.0,4400.0,100 Liters,713.0,713.0,100 pieces,1920.0,1920.0,Quintal
2019-06-04,,,,7150.0,7150.0,100 Liters,3000.0,3000.0,Quintal,,,,900.0,900.0,100 pieces,1600.0,1600.0,Quintal
2019-06-05,2100.0,2100.0,Quintal,7250.0,7250.0,100 Liters,5833.0,5833.0,Quintal,,,,710.0,710.0,100 pieces,1900.0,1900.0,Quintal
2019-06-09,1903.0,1903.0,Quintal,7947.0,7947.0,100 Liters,6144.0,6144.0,Quintal,4400.0,4400.0,100 Liters,726.0,726.0,100 pieces,2023.0,2023.0,Quintal
2019-06-10,1903.0,1903.0,Quintal,7932.0,7932.0,100 Liters,6189.0,6189.0,Quintal,5200.0,5200.0,100 Liters,741.0,741.0,100 pieces,2036.0,2036.0,Quintal
2019-06-11,1903.0,1903.0,Quintal,7947.0,7947.0,100 Liters,6046.0,6046.0,Quintal,4400.0,4400.0,100 Liters,751.0,751.0,100 pieces,2063.0,2063.0,Quintal
2019-06-12,1896.0,1896.0,Quintal,7912.0,7912.0,100 Liters,5818.0,5818.0,Quintal,4300.0,4300.0,100 Liters,752.0,752.0,100 pieces,2023.0,2023.0,Quintal
2019-06-13,1896.0,1896.0,Quintal,7925.0,7925.0,100 Liters,5795.0,5795.0,Quintal,4300.0,4300.0,100 Liters,761.0,761.0,100 pieces,2079.0,2079.0,Quintal
2019-06-16,1896.0,1896.0,Quintal,7921.0,7921.0,100 Liters,5377.0,5377.0,Quintal,4867.0,4867.0,100 Liters,764.0,764.0,100 pieces,2096.0,2096.0,Quintal
2019-06-17,1896.0,1896.0,Quintal,7927.0,7927.0,100 Liters,5091.0,5091.0,Quintal,4867.0,4867.0,100 Liters,767.0,767.0,100 pieces,2101.0,2101.0,Quintal
2019-06-18,1896.0,1896.0,Quintal,7908.0,7908.0,100 Liters,4644.0,4644.0,Quintal,4867.0,4867.0,100 Liters,772.0,772.0,100 pieces,2090.0,2090.0,Quintal
2019-06-19,1926.0,1926.0,Quintal,7926.0,7926.0,100 Liters,4445.0,4445.0,Quintal,4867.0,4867.0,100 Liters,779.0,779.0,100 pieces,2058.0,2058.0,Quintal
2019-06-20,1926.0,1926.0,Quintal,7913.0,7913.0,100 Liters,4323.0,4323.0,Quintal,4300.0,4300.0,100 Liters,777.0,777.0,100 pieces,2035.0,2035.0,Quintal
2019-06-23,1926.0,1926.0,Quintal,7927.0,7927.0,100 Liters,3914.0,3914.0,Quintal,4867.0,4867.0,100 Liters,788.0,788.0,100 pieces,2089.0,2089.0,Quintal
2019-06-24,1926.0,1926.0,Quintal,7935.0,7935.0,100 Liters,3891.0,3891.0,Quintal,4867.0,4867.0,100 Liters,792.0,792.0,100 pieces,2076.0,2076.0,Quintal
2019-06-25,1926.0,1926.0,Quintal,7936.0,7936.0,100 Liters,3813.0,3813.0,Quintal,4867.0,4867.0,100 Liters,794.0,794.0,100 pieces,2083.0,2083.0,Quintal
2019-06-26,1929.0,1929.0,Quintal,7917.0,7917.0,100 Liters,3696.0,3696.0,Quintal,4300.0,4300.0,100 Liters,804.0,804.0,100 pieces,2076.0,2076.0,Quintal
2019-06-27,1929.0,1929.0,Quintal,7933.0,7933.0,100 Liters,3702.0,3702.0,Quintal,4867.0,4867.0,100 Liters,806.0,806.0,100 pieces,2119.0,2119.0,Quintal
2019-06-30,1929.0,1929.0,Quintal,7931.0,7931.0,100 Liters,3565.0,3565.0,Quintal,5200.0,5200.0,100 Liters,820.0,820.0,100 pieces,2150.0,2150.0,Quintal
2019-07-01,1929.0,1929.0,Quintal,7921.0,7921.0,100 Liters,3595.0,3595.0,Quintal,5200.0,5200.0,100 Liters,819.0,819.0,100 pieces,2097.0,2097.0,Quintal
2019-07-02,1929.0,1929.0,Quintal,7892.0,7892.0,100 Liters,4123.0,4123.0,Quintal,5200.0,5200.0,100 Liters,820.0,820.0,100 pieces,2056.0,2056.0,Quintal
2019-07-03,1927.0,1927.0,Quintal,7897.0,7897.0,100 Liters,3963.0,3963.0,Quintal,5200.0,5200.0,100 Liters,823.0,823.0,100 pieces,2061.0,2061.0,Quintal
2019-07-04,1927.0,1927.0,Quintal,7923.0,7923.0,100 Liters,4021.0,4021.0,Quintal,5200.0,5200.0,100 Liters,824.0,824.0,100 pieces,2144.0,2144.0,Quintal
2019-07-07,1927.0,1927.0,Quintal,7910.0,7910.0,100 Liters,4674.0,4674.0,Quintal,5200.0,5200.0,100 Liters,835.0,835.0,100 pieces,2108.0,2108.0,Quintal
2019-07-08,1927.0,1927.0,Quintal,7912.0,7912.0,100 Liters,4576.0,4576.0,Quintal,5200.0,5200.0,100 Liters,840.0,840.0,100 pieces,2118.0,2118.0,Quintal
2019-07-09,1919.0,1919.0,Quintal,7929.0,7929.0,100 Liters,4743.0,4743.0,Quintal,5200.0,5200.0,100 Liters,850.0,850.0,100 pieces,2131.0,2131.0,Quintal
2019-07-10,1919.0,1919.0,Quintal,7842.0,7842.0,100 Liters,4972.0,4972.0,Quintal,5200.0,5200.0,100 Liters,853.0,853.0,100 pieces,2045.0,2045.0,Quintal
2019-07-11,1937.0,1937.0,Quintal,7884.0,7884.0,100 Liters,5613.0,5613.0,Quintal,5200.0,5200.0,100 Liters,859.0,859.0,100 pieces,2118.0,2118.0,Quintal
2019-07-13,1920.0,1920.0,Quintal,7200.0,7200.0,100 Liters,9500.0,9500.0,Quintal,,,,890.0,890.0,100 pieces,2200.0,2200.0,Quintal
2019-07-14,1919.0,1919.0,Quintal,7926.0,7926.0,100 Liters,7899.0,7899.0,Quintal,5200.0,5200.0,100 Liters,872.0,872.0,100 pieces,2191.0,2191.0,Quintal
2019-07-15,1919.0,1919.0,Quintal,7912.0,7912.0,100 Liters,9405.0,9405.0,Quintal,4400.0,4400.0,100 Liters,879.0,879.0,100 pieces,2097.0,2097.0,Quintal
2019-07-16,1871.0,1871.0,Quintal,7901.0,7901.0,100 Liters,12272.0,12272.0,Quintal,5200.0,5200.0,100 Liters,881.0,881.0,100 pieces,2111.0,2111.0,Quintal
2019-07-17,1871.0,1871.0,Quintal,7958.0,7958.0,100 Liters,14441.0,14441.0,Quintal,4400.0,4400.0,100 Liters,884.0,884.0,100 pieces,2222.0,2222.0,Quintal
2019-07-18,1871.0,1871.0,Quintal,7937.0,7937.0,100 Liters,15036.0,15036.0,Quintal,5200.0,5200.0,100 Liters,877.0,877.0,100 pieces,2235.0,2235.0,Quintal
2019-07-19,2000.0,2000.0,Quintal,7200.0,7200.0,100 Liters,15000.0,15000.0,Quintal,,,,930.0,930.0,100 pieces,2250.0,2250.0,Quintal
2019-07-21,1871.0,1871.0,Quintal,7923.0,7923.0,100 Liters,14614.0,14614.0,Quintal,5200.0,5200.0,100 Liters,873.0,873.0,100 pieces,2092.0,2092.0,Quintal
2019-07-22,1871.0,1871.0,Quintal,7920.0,7920.0,100 Liters,14792.0,14792.0,Quintal,5200.0,5200.0,100 Liters,872.0,872.0,100 pieces,2140.0,2140.0,Quintal
2019-07-23,1935.0,1935.0,Quintal,7933.0,7933.0,100 Liters,16898.0,16898.0,Quintal,5200.0,5200.0,100 Liters,861.0,861.0,100 pieces,2159.0,2159.0,Quintal
2019-07-24,1931.0,1931.0,Quintal,7903.0,7903.0,100 Liters,15247.0,15247.0,Quintal,5200.0,5200.0,100 Liters,850.0,850.0,100 pieces,2261.0,2261.0,Quintal
2019-07-25,1931.0,1931.0,Quintal,7917.0,7917.0,100 Liters,15002.0,15002.0,Quintal,5200.0,5200.0,100 Liters,851.0,851.0,100 pieces,2247.0,2247.0,Quintal
2019-07-26,,,,7500.0,7500.0,100 Liters,9000.0,9000.0,Quintal,,,,825.0,825.0,100 pieces,2300.0,2300.0,Quintal
2019-07-27,,,,7500.0,7500.0,100 Liters,12000.0,12000.0,Quintal,,,,950.0,950.0,100 pieces,2300.0,2300.0,Quintal
2019-07-28,1931.0,1931.0,Quintal,7914.0,7914.0,100 Liters,16088.0,16088.0,Quintal,5200.0,5200.0,100 Liters,854.0,854.0,100 pieces,2258.0,2258.0,Quintal
2019-07-29,1931.0,1931.0,Quintal,7916.0,7916.0,100 Liters,16724.0,16724.0,Quintal,5200.0,5200.0,100 Liters,860.0,860.0,100 pieces,2258.0,2258.0,Quintal
2019-07-30,1931.0,1931.0,Quintal,7919.0,7919.0,100 Liters,15466.0,15466.0,Quintal,5200.0,5200.0,100 Liters,861.0,861.0,100 pieces,2253.0,2253.0,Quintal
2019-07-31,1932.0,1932.0,Quintal,7915.0,7915.0,100 Liters,14786.0,14786.0,Quintal,5200.0,5200.0,100 Liters,864.0,864.0,100 pieces,2258.0,2258.0,Quintal
2019-08-01,1932.0,1932.0,Quintal,7898.0,7898.0,100 Liters,13221.0,13221.0,Quintal,4800.0,4800.0,100 Liters,860.0,860.0,100 pieces,2242.0,2242.0,Quintal
2019-08-03,2000.0,2000.0,Quintal,7200.0,7200.0,100 Liters,8000.0,8000.0,Quintal,,,,860.0,860.0,100 pieces,2250.0,2250.0,Quintal
2019-08-04,1897.0,1897.0,Quintal,7887.0,7887.0,100 Liters,10845.0,10845.0,Quintal,4800.0,4800.0,100 Liters,862.0,862.0,100 pieces,2206.0,2206.0,Quintal
2019-08-05,1897.0,1897.0,Quintal,7915.0,7915.0,100 Liters,10396.0,10396.0,Quintal,4800.0,4800.0,100 Liters,858.0,858.0,100 pieces,2247.0,2247.0,Quintal
2019-08-06,1897.0,1897.0,Quintal,7923.0,7923.0,100 Liters,8516.0,8516.0,Quintal,4800.0,4800.0,100 Liters,857.0,857.0,100 pieces,2247.0,2247.0,Quintal
2019-08-07,1887.0,1887.0,Quintal,7901.0,7901.0,100 Liters,7611.0,7611.0,Quintal,4800.0,4800.0,100 Liters,856.0,856.0,100 pieces,2216.0,2216.0,Quintal
2019-08-08,1887.0,1887.0,Quintal,7923.0,7923.0,100 Liters,7485.0,7485.0,Quintal,4800.0,4800.0,100 Liters,852.0,852.0,100 pieces,2194.0,2194.0,Quintal
2019-08-09,1980.0,1980.0,Quintal,7600.0,7600.0,100 Liters,8000.0,8000.0,Quintal,,,,790.0,790.0,100 pieces,2425.0,2425.0,Quintal
2019-08-10,1980.0,1980.0,Quintal,7200.0,7200.0,100 Liters,8000.0,8000.0,Quintal,,,,870.0,870.0,100 pieces,2250.0,2250.0,Quintal
2019-08-11,1980.0,1980.0,Quintal,7450.0,7450.0,100 Liters,8000.0,8000.0,Quintal,,,,825.0,825.0,100 pieces,2250.0,2250.0,Quintal
2019-08-14,1887.0,1887.0,Quintal,7898.0,7898.0,100 Liters,6852.0,6852.0,Quintal,4400.0,4400.0,100 Liters,854.0,854.0,100 pieces,2221.0,2221.0,Quintal
2019-08-15,,,,7525.0,7525.0,100 Liters,9000.0,9000.0,Quintal,,,,880.0,880.0,100 pieces,1350.0,1350.0,Quintal
2019-08-16,,,,7500.0,7500.0,100 Liters,6400.0,6400.0,Quintal,,,,825.0,825.0,100 pieces,2200.0,2200.0,Quintal
2019-08-17,1980.0,1980.0,Quintal,7200.0,7200.0,100 Liters,7000.0,7000.0,Quintal,,,,830.0,830.0,100 pieces,2250.0,2250.0,Quintal
2019-08-18,1887.0,1887.0,Quintal,7904.0,7904.0,100 Liters,6720.0,6720.0,Quintal,5200.0,5200.0,100 Liters,850.0,850.0,100 pieces,2244.0,2244.0,Quintal
2019-08-19,1887.0,1887.0,Quintal,7901.0,7901.0,100 Liters,6450.0,6450.0,Quintal,5200.0,5200.0,100 Liters,845.0,845.0,100 pieces,2244.0,2244.0,Quintal
2019-08-20,1870.0,1870.0,Quintal,7911.0,7911.0,100 Liters,6267.0,6267.0,Quintal,5200.0,5200.0,100 Liters,843.0,843.0,100 pieces,2242.0,2242.0,Quintal
2019-08-21,1898.0,1898.0,Quintal,7897.0,7897.0,100 Liters,6038.0,6038.0,Quintal,5200.0,5200.0,100 Liters,841.0,841.0,100 pieces,2183.0,2183.0,Quintal
2019-08-22,1898.0,1898.0,Quintal,7915.0,7915.0,100 Liters,5907.0,5907.0,Quintal,4800.0,4800.0,100 Liters,838.0,838.0,100 pieces,2221.0,2221.0,Quintal
2019-08-25,1898.0,1898.0,Quintal,7930.0,7930.0,100 Liters,5613.0,5613.0,Quintal,4800.0,4800.0,100 Liters,823.0,823.0,100 pieces,2216.0,2216.0,Quintal
2019-08-26,1898.0,1898.0,Quintal,7948.0,7948.0,100 Liters,5482.0,5482.0,Quintal,4800.0,4800.0,100 Liters,820.0,820.0,100 pieces,2261.0,2261.0,Quintal
2019-08-27,1898.0,1898.0,Quintal,7945.0,7945.0,100 Liters,5244.0,5244.0,Quintal,4200.0,4200.0,100 Liters,816.0,816.0,100 pieces,2264.0,2264.0,Quintal
2019-08-28,1902.0,1902.0,Quintal,7902.0,7902.0,100 Liters,5254.0,5254.0,Quintal,4800.0,4800.0,100 Liters,801.0,801.0,100 pieces,2180.0,2180.0,Quintal
2019-08-29,1902.0,1902.0,Quintal,7883.0,7883.0,100 Liters,6128.0,6128.0,Quintal,4800.0,4800.0,100 Liters,797.0,797.0,100 pieces,2161.0,2161.0,Quintal
2019-09-01,1902.0,1902.0,Quintal,7914.0,7914.0,100 Liters,5452.0,5452.0,Quintal,4800.0,4800.0,100 Liters,788.0,788.0,100 pieces,2205.0,2205.0,Quintal
2019-09-02,1892.0,1892.0,Quintal,7911.0,7911.0,100 Liters,5304.0,5304.0,Quintal,4800.0,4800.0,100 Liters,782.0,782.0,100 pieces,2247.0,2247.0,Quintal
2019-09-03,1892.0,1892.0,Quintal,7915.0,7915.0,100 Liters,5380.0,5380.0,Quintal,4800.0,4800.0,100 Liters,780.0,780.0,100 pieces,2200.0,2200.0,Quintal
2019-09-04,1876.0,1876.0,Quintal,7895.0,7895.0,100 Liters,5149.0,5149.0,Quintal,4800.0,4800.0,100 Liters,772.0,772.0,100 pieces,2213.0,2213.0,Quintal
2019-09-05,1876.0,1876.0,Quintal,7915.0,7915.0,100 Liters,5173.0,5173.0,Quintal,4800.0,4800.0,100 Liters,770.0,770.0,100 pieces,2183.0,2183.0,Quintal
2019-09-08,1876.0,1876.0,Quintal,7907.0,7907.0,100 Liters,4897.0,4897.0,Quintal,4800.0,4800.0,100 Liters,763.0,763.0,100 pieces,2236.0,2236.0,Quintal
2019-09-09,1876.0,1876.0,Quintal,7917.0,7917.0,100 Liters,4910.0,4910.0,Quintal,4800.0,4800.0,100 Liters,766.0,766.0,100 pieces,2219.0,2219.0,Quintal
2019-09-10,2000.0,2000.0,Quintal,7250.0,7250.0,100 Liters,4667.0,4667.0,Quintal,,,,755.0,755.0,100 pieces,2000.0,2000.0,Quintal
2019-09-11,1876.0,1876.0,Quintal,7871.0,7871.0,100 Liters,4934.0,4934.0,Quintal,4800.0,4800.0,100 Liters,769.0,769.0,100 pieces,2092.0,2092.0,Quintal
2019-09-12,1876.0,1876.0,Quintal,7911.0,7911.0,100 Liters,4787.0,4787.0,Quintal,4800.0,4800.0,100 Liters,769.0,769.0,100 pieces,2171.0,2171.0,Quintal
2019-09-13,2000.0,2000.0,Quintal,7200.0,7200.0,100 Liters,4500.0,4500.0,Quintal,,,,800.0,800.0,100 pieces,2100.0,2100.0,Quintal
2019-09-15,1876.0,1876.0,Quintal,7931.0,7931.0,100 Liters,4826.0,4826.0,Quintal,4800.0,4800.0,100 Liters,778.0,778.0,100 pieces,2176.0,2176.0,Quintal
2019-09-16,1876.0,1876.0,Quintal,7876.0,7876.0,100 Liters,4668.0,4668.0,Quintal,4800.0,4800.0,100 Liters,783.0,783.0,100 pieces,2136.0,2136.0,Quintal
2019-09-17,1876.0,1876.0,Quintal,7886.0,7886.0,100 Liters,4703.0,4703.0,Quintal,4800.0,4800.0,100 Liters,794.0,794.0,100 pieces,2142.0,2142.0,Quintal
2019-09-18,1871.0,1871.0,Quintal,7919.0,7919.0,100 Liters,4704.0,4704.0,Quintal,4800.0,4800.0,100 Liters,803.0,803.0,100 pieces,2171.0,2171.0,Quintal
2019-09-19,1871.0,1871.0,Quintal,7892.0,7892.0,100 Liters,4699.0,4699.0,Quintal,5200.0,5200.0,100 Liters,805.0,805.0,100 pieces,2175.0,2175.0,Quintal
2019-09-22,1901.0,1901.0,Quintal,7910.0,7910.0,100 Liters,4795.0,4795.0,Quintal,4200.0,4200.0,100 Liters,821.0,821.0,100 pieces,2179.0,2179.0,Quintal
2019-09-23,1871.0,1871.0,Quintal,7915.0,7915.0,100 Liters,4815.0,4815.0,Quintal,4800.0,4800.0,100 Liters,823.0,823.0,100 pieces,2187.0,2187.0,Quintal
2019-09-24,1871.0,1871.0,Quintal,7911.0,7911.0,100 Liters,5407.0,5407.0,Quintal,4800.0,4800.0,100 Liters,825.0,825.0,100 pieces,2205.0,2205.0,Quintal
2019-09-25,1876.0,1876.0,Quintal,7859.0,7859.0,100 Liters,4435.0,4435.0,Quintal,4800.0,4800.0,100 Liters,823.0,823.0,100 pieces,2116.0,2116.0,Quintal
2019-09-26,1871.0,1871.0,Quintal,7905.0,7905.0,100 Liters,4700.0,4700.0,Quintal,4800.0,4800.0,100 Liters,828.0,828.0,100 pieces,2200.0,2200.0,Quintal
2019-09-28,,,,7880.0,7880.0,100 Liters,5000.0,5000.0,Quintal,,,,900.0,900.0,100 pieces,,,
2019-09-29,1861.0,1861.0,Quintal,7915.0,7915.0,100 Liters,4595.0,4595.0,Quintal,4800.0,4800.0,100 Liters,843.0,843.0,100 pieces,2237.0,2237.0,Quintal
2019-09-30,1861.0,1861.0,Quintal,7915.0,7915.0,100 Liters,4802.0,4802.0,Quintal,4800.0,4800.0,100 Liters,857.0,857.0,100 pieces,2284.0,2284.0,Quintal
2019-10-01,1933.0,1933.0,Quintal,7915.0,7915.0,100 Liters,5457.0,5457.0,Quintal,4800.0,4800.0,100 Liters,858.0,858.0,100 pieces,2287.0,2287.0,Quintal
2019-10-02,2010.0,2010.0,Quintal,7911.0,7911.0,100 Liters,5468.0,5468.0,Quintal,4800.0,4800.0,100 Liters,864.0,864.0,100 pieces,2239.0,2239.0,Quintal
2019-10-03,1953.0,1953.0,Quintal,7913.0,7913.0,100 Liters,6356.0,6356.0,Quintal,4800.0,4800.0,100 Liters,865.0,865.0,100 pieces,2292.0,2292.0,Quintal
2019-10-04,1980.0,1980.0,Quintal,9500.0,9500.0,100 Liters,4100.0,4100.0,Quintal,,,,785.0,785.0,100 pieces,2250.0,2250.0,Quintal
2019-10-05,,,,7500.0,7500.0,100 Liters,3000.0,3000.0,Quintal,,,,820.0,820.0,100 pieces,2000.0,2000.0,Quintal
2019-10-06,1953.0,1953.0,Quintal,7911.0,7911.0,100 Liters,7081.0,7081.0,Quintal,4800.0,4800.0,100 Liters,864.0,864.0,100 pieces,2316.0,2316.0,Quintal
2019-10-07,1953.0,1953.0,Quintal,7904.0,7904.0,100 Liters,6021.0,6021.0,Quintal,5000.0,5000.0,100 Liters,865.0,865.0,100 pieces,2316.0,2316.0,Quintal
2019-10-08,,,,7850.0,7850.0,100 Liters,4600.0,4600.0,Quintal,,,,833.0,833.0,100 pieces,2400.0,2400.0,Quintal
2019-10-09,2029.0,2029.0,Quintal,7898.0,7898.0,100 Liters,5923.0,5923.0,Quintal,5000.0,5000.0,100 Liters,864.0,864.0,100 pieces,2358.0,2358.0,Quintal
2019-10-10,1959.0,1959.0,Quintal,7912.0,7912.0,100 Liters,5484.0,5484.0,Quintal,5000.0,5000.0,100 Liters,865.0,865.0,100 pieces,2361.0,2361.0,Quintal
2019-10-11,,,,7500.0,7500.0,100 Liters,4000.0,4000.0,Quintal,,,,825.0,825.0,100 pieces,2600.0,2600.0,Quintal
2019-10-12,,,,7500.0,7500.0,100 Liters,4000.0,4000.0,Quintal,,,,825.0,825.0,100 pieces,2600.0,2600.0,Quintal
2019-10-13,1959.0,1959.0,Quintal,7895.0,7895.0,100 Liters,5802.0,5802.0,Quintal,5000.0,5000.0,100 Liters,863.0,863.0,100 pieces,2382.0,2382.0,Quintal
2019-10-14,1960.0,1960.0,Quintal,7912.0,7912.0,100 Liters,5886.0,5886.0,Quintal,5000.0,5000.0,100 Liters,866.0,866.0,100 pieces,2463.0,2463.0,Quintal
2019-10-15,1959.0,1959.0,Quintal,7897.0,7897.0,100 Liters,6397.0,6397.0,Quintal,5000.0,5000.0,100 Liters,866.0,866.0,100 pieces,2474.0,2474.0,Quintal
2019-10-16,1947.0,1947.0,Quintal,7885.0,7885.0,100 Liters,6472.0,6472.0,Quintal,5000.0,5000.0,100 Liters,866.0,866.0,100 pieces,2423.0,2423.0,Quintal
2019-10-17,1959.0,1959.0,Quintal,7915.0,7915.0,100 Liters,6535.0,6535.0,Quintal,4000.0,4000.0,100 Liters,864.0,864.0,100 pieces,2536.0,2536.0,Quintal
2019-10-20,1964.0,1964.0,Quintal,7905.0,7905.0,100 Liters,6422.0,6422.0,Quintal,5000.0,5000.0,100 Liters,858.0,858.0,100 pieces,2516.0,2516.0,Quintal
2019-10-21,1964.0,1964.0,Quintal,7894.0,7894.0,100 Liters,6188.0,6188.0,Quintal,5000.0,5000.0,100 Liters,854.0,854.0,100 pieces,2526.0,2526.0,Quintal
2019-10-22,1964.0,1964.0,Quintal,7894.0,7894.0,100 Liters,6047.0,6047.0,Quintal,5000.0,5000.0,100 Liters,852.0,852.0,100 pieces,2579.0,2579.0,Quintal
2019-10-23,1978.0,1978.0,Quintal,7886.0,7886.0,100 Liters,5817.0,5817.0,Quintal,5000.0,5000.0,100 Liters,847.0,847.0,100 pieces,3339.0,3339.0,Quintal
2019-10-24,1998.0,1998.0,Quintal,7893.0,7893.0,100 Liters,5795.0,5795.0,Quintal,5000.0,5000.0,100 Liters,842.0,842.0,100 pieces,2581.0,2581.0,Quintal
2019-10-27,1998.0,1998.0,Quintal,7892.0,7892.0,100 Liters,5769.0,5769.0,Quintal,5000.0,5000.0,100 Liters,835.0,835.0,100 pieces,2703.0,2703.0,Quintal
2019-10-28,1998.0,1998.0,Quintal,7893.0,7893.0,100 Liters,5551.0,5551.0,Quintal,5000.0,5000.0,100 Liters,831.0,831.0,100 pieces,2708.0,2708.0,Quintal
2019-10-29,2048.0,2048.0,Quintal,7905.0,7905.0,100 Liters,5243.0,5243.0,Quintal,5000.0,5000.0,100 Liters,830.0,830.0,100 pieces,2725.0,2725.0,Quintal
2019-10-30,2068.0,2068.0,Quintal,7898.0,7898.0,100 Liters,4944.0,4944.0,Quintal,5000.0,5000.0,100 Liters,823.0,823.0,100 pieces,2734.0,2734.0,Quintal
2019-10-31,2084.0,2084.0,Quintal,7910.0,7910.0,100 Liters,4759.0,4759.0,Quintal,5000.0,5000.0,100 Liters,820.0,820.0,100 pieces,2792.0,2792.0,Quintal
2019-11-02,2200.0,2200.0,Quintal,7300.0,7300.0,100 Liters,3500.0,3500.0,Quintal,,,,850.0,850.0,100 pieces,3200.0,3200.0,Quintal
2019-11-03,2116.0,2116.0,Quintal,7899.0,7899.0,100 Liters,4518.0,4518.0,Quintal,5000.0,5000.0,100 Liters,807.0,807.0,100 pieces,2850.0,2850.0,Quintal
2019-11-04,2116.0,2116.0,Quintal,7903.0,7903.0,100 Liters,4421.0,4421.0,Quintal,5000.0,5000.0,100 Liters,802.0,802.0,100 pieces,2884.0,2884.0,Quintal
2019-11-05,2116.0,2116.0,Quintal,7919.0,7919.0,100 Liters,4330.0,4330.0,Quintal,5000.0,5000.0,100 Liters,798.0,798.0,100 pieces,2928.0,2928.0,Quintal
2019-11-06,2119.0,2119.0,Quintal,7926.0,7926.0,100 Liters,4218.0,4218.0,Quintal,5000.0,5000.0,100 Liters,793.0,793.0,100 pieces,2874.0,2874.0,Quintal
2019-11-07,2212.0,2212.0,Quintal,7940.0,7940.0,100 Liters,4215.0,4215.0,Quintal,5000.0,5000.0,100 Liters,793.0,793.0,100 pieces,2757.0,2757.0,Quintal
2019-11-09,2250.0,2250.0,Quintal,7400.0,7400.0,100 Liters,3500.0,3500.0,Quintal,,,,850.0,850.0,100 pieces,3200.0,3200.0,Quintal
2019-11-10,2250.0,2250.0,Quintal,8750.0,8750.0,100 Liters,5700.0,5700.0,Quintal,,,,770.0,770.0,100 pieces,2110.0,2110.0,Quintal
2019-11-11,2328.0,2328.0,Quintal,7924.0,7924.0,100 Liters,4202.0,4202.0,Quintal,4000.0,4000.0,100 Liters,784.0,784.0,100 pieces,3006.0,3006.0,Quintal
2019-11-12,2212.0,2212.0,Quintal,7968.0,7968.0,100 Liters,4134.0,4134.0,Quintal,5000.0,5000.0,100 Liters,785.0,785.0,100 pieces,2950.0,2950.0,Quintal
